"velocity","yhat","predictors","model","index"
0.01,0.551568924543866,"velocity","all predictors w/o coordinates","k_index"
0.0478,0.558655103398622,"velocity","all predictors w/o coordinates","k_index"
0.0856,0.555129435861591,"velocity","all predictors w/o coordinates","k_index"
0.1234,0.555978873658561,"velocity","all predictors w/o coordinates","k_index"
0.1612,0.556000205637563,"velocity","all predictors w/o coordinates","k_index"
0.199,0.551345068194559,"velocity","all predictors w/o coordinates","k_index"
0.2368,0.551216878427785,"velocity","all predictors w/o coordinates","k_index"
0.2746,0.550074283742646,"velocity","all predictors w/o coordinates","k_index"
0.3124,0.541853728400884,"velocity","all predictors w/o coordinates","k_index"
0.3502,0.539298223903155,"velocity","all predictors w/o coordinates","k_index"
0.388,0.537669220031577,"velocity","all predictors w/o coordinates","k_index"
0.4258,0.541976230571627,"velocity","all predictors w/o coordinates","k_index"
0.4636,0.53481528253389,"velocity","all predictors w/o coordinates","k_index"
0.5014,0.535395131797354,"velocity","all predictors w/o coordinates","k_index"
0.5392,0.557022876138259,"velocity","all predictors w/o coordinates","k_index"
0.577,0.555323190266685,"velocity","all predictors w/o coordinates","k_index"
0.6148,0.558338674305823,"velocity","all predictors w/o coordinates","k_index"
0.6526,0.553643810973301,"velocity","all predictors w/o coordinates","k_index"
0.6904,0.555425994936714,"velocity","all predictors w/o coordinates","k_index"
0.7282,0.539444232231303,"velocity","all predictors w/o coordinates","k_index"
0.766,0.552174735875071,"velocity","all predictors w/o coordinates","k_index"
0.8038,0.554448164149147,"velocity","all predictors w/o coordinates","k_index"
0.8416,0.554432634233861,"velocity","all predictors w/o coordinates","k_index"
0.8794,0.556732709664662,"velocity","all predictors w/o coordinates","k_index"
0.9172,0.558679857247415,"velocity","all predictors w/o coordinates","k_index"
0.955,0.552994125397822,"velocity","all predictors w/o coordinates","k_index"
0.9928,0.552994125397822,"velocity","all predictors w/o coordinates","k_index"
1.0306,0.570030584550071,"velocity","all predictors w/o coordinates","k_index"
1.0684,0.605047200519619,"velocity","all predictors w/o coordinates","k_index"
1.1062,0.610100229739792,"velocity","all predictors w/o coordinates","k_index"
1.144,0.612472086007693,"velocity","all predictors w/o coordinates","k_index"
1.1818,0.612472086007693,"velocity","all predictors w/o coordinates","k_index"
1.2196,0.593110440717335,"velocity","all predictors w/o coordinates","k_index"
1.2574,0.583030805923045,"velocity","all predictors w/o coordinates","k_index"
1.2952,0.58290616677993,"velocity","all predictors w/o coordinates","k_index"
1.333,0.582681585008791,"velocity","all predictors w/o coordinates","k_index"
1.3708,0.582933300282752,"velocity","all predictors w/o coordinates","k_index"
1.4086,0.580020585812736,"velocity","all predictors w/o coordinates","k_index"
1.4464,0.579632214365014,"velocity","all predictors w/o coordinates","k_index"
1.4842,0.579529303814406,"velocity","all predictors w/o coordinates","k_index"
1.522,0.579529303814406,"velocity","all predictors w/o coordinates","k_index"
1.5598,0.579529303814406,"velocity","all predictors w/o coordinates","k_index"
1.5976,0.579529303814406,"velocity","all predictors w/o coordinates","k_index"
1.6354,0.575628969683379,"velocity","all predictors w/o coordinates","k_index"
1.6732,0.575628969683379,"velocity","all predictors w/o coordinates","k_index"
1.711,0.575628969683379,"velocity","all predictors w/o coordinates","k_index"
1.7488,0.575628969683379,"velocity","all predictors w/o coordinates","k_index"
1.7866,0.585816880742061,"velocity","all predictors w/o coordinates","k_index"
1.8244,0.585816880742061,"velocity","all predictors w/o coordinates","k_index"
1.8622,0.585816880742061,"velocity","all predictors w/o coordinates","k_index"
1.9,0.585816880742061,"velocity","all predictors w/o coordinates","k_index"
