"clog_6_class_int","yhat","predictors","model","index"
0,0.197811286057958,"clog_6_class","all predictors w/ coordinates","rel_abundance"
1,0.193502012668634,"clog_6_class","all predictors w/ coordinates","rel_abundance"
2,0.191452220543447,"clog_6_class","all predictors w/ coordinates","rel_abundance"
3,0.18960810590477,"clog_6_class","all predictors w/ coordinates","rel_abundance"
4,0.186999929257511,"clog_6_class","all predictors w/ coordinates","rel_abundance"
5,0.18357451612989,"clog_6_class","all predictors w/ coordinates","rel_abundance"
6,0.183406281700391,"clog_6_class","all predictors w/ coordinates","rel_abundance"
