"z","yhat","predictors","model","index"
229.672,0.524479928322964,"z","sampling w/ coordinates","k_index"
253.0755,0.551387522714557,"z","sampling w/ coordinates","k_index"
276.479,0.551387522714557,"z","sampling w/ coordinates","k_index"
299.8825,0.551518096485072,"z","sampling w/ coordinates","k_index"
323.286,0.551518096485072,"z","sampling w/ coordinates","k_index"
346.6895,0.551518096485072,"z","sampling w/ coordinates","k_index"
370.093,0.551518096485072,"z","sampling w/ coordinates","k_index"
393.4965,0.551518096485072,"z","sampling w/ coordinates","k_index"
416.9,0.551518096485072,"z","sampling w/ coordinates","k_index"
440.3035,0.551518096485072,"z","sampling w/ coordinates","k_index"
463.707,0.548161169376086,"z","sampling w/ coordinates","k_index"
487.1105,0.547273851931095,"z","sampling w/ coordinates","k_index"
510.514,0.546804791661324,"z","sampling w/ coordinates","k_index"
533.9175,0.531604557332617,"z","sampling w/ coordinates","k_index"
557.321,0.532285468376897,"z","sampling w/ coordinates","k_index"
580.7245,0.534257369253922,"z","sampling w/ coordinates","k_index"
604.128,0.524995113067605,"z","sampling w/ coordinates","k_index"
627.5315,0.524849428139903,"z","sampling w/ coordinates","k_index"
650.935,0.524849428139903,"z","sampling w/ coordinates","k_index"
674.3385,0.524849428139903,"z","sampling w/ coordinates","k_index"
697.742,0.522533667101352,"z","sampling w/ coordinates","k_index"
721.1455,0.522533667101352,"z","sampling w/ coordinates","k_index"
744.549,0.522533667101352,"z","sampling w/ coordinates","k_index"
767.9525,0.522533667101352,"z","sampling w/ coordinates","k_index"
791.356,0.520424792956975,"z","sampling w/ coordinates","k_index"
814.7595,0.520424792956975,"z","sampling w/ coordinates","k_index"
838.163,0.529448878916877,"z","sampling w/ coordinates","k_index"
861.5665,0.529448878916877,"z","sampling w/ coordinates","k_index"
884.97,0.529448878916877,"z","sampling w/ coordinates","k_index"
908.3735,0.529448878916877,"z","sampling w/ coordinates","k_index"
931.777,0.529448878916877,"z","sampling w/ coordinates","k_index"
955.1805,0.529448878916877,"z","sampling w/ coordinates","k_index"
978.584,0.529448878916877,"z","sampling w/ coordinates","k_index"
1001.9875,0.528828339099332,"z","sampling w/ coordinates","k_index"
1025.391,0.528828339099332,"z","sampling w/ coordinates","k_index"
1048.7945,0.528828339099332,"z","sampling w/ coordinates","k_index"
1072.198,0.528828339099332,"z","sampling w/ coordinates","k_index"
1095.6015,0.528828339099332,"z","sampling w/ coordinates","k_index"
1119.005,0.528828339099332,"z","sampling w/ coordinates","k_index"
1142.4085,0.528828339099332,"z","sampling w/ coordinates","k_index"
1165.812,0.520125526796888,"z","sampling w/ coordinates","k_index"
1189.2155,0.520125526796888,"z","sampling w/ coordinates","k_index"
1212.619,0.520125526796888,"z","sampling w/ coordinates","k_index"
1236.0225,0.520125526796888,"z","sampling w/ coordinates","k_index"
1259.426,0.520125526796888,"z","sampling w/ coordinates","k_index"
1282.8295,0.521505541409607,"z","sampling w/ coordinates","k_index"
1306.233,0.521505541409607,"z","sampling w/ coordinates","k_index"
1329.6365,0.521505541409607,"z","sampling w/ coordinates","k_index"
1353.04,0.521505541409607,"z","sampling w/ coordinates","k_index"
1376.4435,0.521505541409607,"z","sampling w/ coordinates","k_index"
1399.847,0.51823316141963,"z","sampling w/ coordinates","k_index"
