"dist_w","yhat","predictors","model","index"
0.2,2.54856052028912,"dist_w","sampling w/o coordinates","shannon_index"
0.826,2.47682739601091,"dist_w","sampling w/o coordinates","shannon_index"
1.452,2.53814083144621,"dist_w","sampling w/o coordinates","shannon_index"
2.078,2.52211806288472,"dist_w","sampling w/o coordinates","shannon_index"
2.704,2.4806343678523,"dist_w","sampling w/o coordinates","shannon_index"
3.33,2.52628034298067,"dist_w","sampling w/o coordinates","shannon_index"
3.956,2.48657500349779,"dist_w","sampling w/o coordinates","shannon_index"
4.582,2.50832684463131,"dist_w","sampling w/o coordinates","shannon_index"
5.208,2.48195563843129,"dist_w","sampling w/o coordinates","shannon_index"
5.834,2.37155644493652,"dist_w","sampling w/o coordinates","shannon_index"
6.46,2.47309492211099,"dist_w","sampling w/o coordinates","shannon_index"
7.086,2.50017282946242,"dist_w","sampling w/o coordinates","shannon_index"
7.712,2.50470357857369,"dist_w","sampling w/o coordinates","shannon_index"
8.338,2.50213283217616,"dist_w","sampling w/o coordinates","shannon_index"
8.964,2.50827265972341,"dist_w","sampling w/o coordinates","shannon_index"
9.59,2.48646775495123,"dist_w","sampling w/o coordinates","shannon_index"
10.216,2.48766264650557,"dist_w","sampling w/o coordinates","shannon_index"
10.842,2.44167785925998,"dist_w","sampling w/o coordinates","shannon_index"
11.468,2.47681645441938,"dist_w","sampling w/o coordinates","shannon_index"
12.094,2.47753939280907,"dist_w","sampling w/o coordinates","shannon_index"
12.72,2.47631037042097,"dist_w","sampling w/o coordinates","shannon_index"
13.346,2.42244546280967,"dist_w","sampling w/o coordinates","shannon_index"
13.972,2.41152362718626,"dist_w","sampling w/o coordinates","shannon_index"
14.598,2.42029222997802,"dist_w","sampling w/o coordinates","shannon_index"
15.224,2.41091778087947,"dist_w","sampling w/o coordinates","shannon_index"
15.85,2.41147425481015,"dist_w","sampling w/o coordinates","shannon_index"
16.476,2.41220348728476,"dist_w","sampling w/o coordinates","shannon_index"
17.102,2.40982808738395,"dist_w","sampling w/o coordinates","shannon_index"
17.728,2.50261250241763,"dist_w","sampling w/o coordinates","shannon_index"
18.354,2.50052177705974,"dist_w","sampling w/o coordinates","shannon_index"
18.98,2.49567357167878,"dist_w","sampling w/o coordinates","shannon_index"
19.606,2.48902678731139,"dist_w","sampling w/o coordinates","shannon_index"
20.232,2.47806347320201,"dist_w","sampling w/o coordinates","shannon_index"
20.858,2.47672435317051,"dist_w","sampling w/o coordinates","shannon_index"
21.484,2.48635559011665,"dist_w","sampling w/o coordinates","shannon_index"
22.11,2.48610332063227,"dist_w","sampling w/o coordinates","shannon_index"
22.736,2.48610332063227,"dist_w","sampling w/o coordinates","shannon_index"
23.362,2.48610332063227,"dist_w","sampling w/o coordinates","shannon_index"
23.988,2.48610332063227,"dist_w","sampling w/o coordinates","shannon_index"
24.614,2.48603339003468,"dist_w","sampling w/o coordinates","shannon_index"
25.24,2.48603339003468,"dist_w","sampling w/o coordinates","shannon_index"
25.866,2.48603339003468,"dist_w","sampling w/o coordinates","shannon_index"
26.492,2.48603339003468,"dist_w","sampling w/o coordinates","shannon_index"
27.118,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
27.744,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
28.37,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
28.996,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
29.622,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
30.248,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
30.874,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
31.5,2.48705980409351,"dist_w","sampling w/o coordinates","shannon_index"
