"wd_m","yhat","predictors","model","index"
0.08,0.532118823602516,"wd_m","all predictors w/o coordinates","k_index"
0.099,0.532118823602516,"wd_m","all predictors w/o coordinates","k_index"
0.118,0.531784119732173,"wd_m","all predictors w/o coordinates","k_index"
0.137,0.531493549519354,"wd_m","all predictors w/o coordinates","k_index"
0.156,0.531484051339614,"wd_m","all predictors w/o coordinates","k_index"
0.175,0.53162206637883,"wd_m","all predictors w/o coordinates","k_index"
0.194,0.531508416210549,"wd_m","all predictors w/o coordinates","k_index"
0.213,0.531209523616562,"wd_m","all predictors w/o coordinates","k_index"
0.232,0.530504675075053,"wd_m","all predictors w/o coordinates","k_index"
0.251,0.530847805911575,"wd_m","all predictors w/o coordinates","k_index"
0.27,0.53146512008374,"wd_m","all predictors w/o coordinates","k_index"
0.289,0.531328086471846,"wd_m","all predictors w/o coordinates","k_index"
0.308,0.531637453157478,"wd_m","all predictors w/o coordinates","k_index"
0.327,0.531017051543388,"wd_m","all predictors w/o coordinates","k_index"
0.346,0.531222774041492,"wd_m","all predictors w/o coordinates","k_index"
0.365,0.53123131372434,"wd_m","all predictors w/o coordinates","k_index"
0.384,0.530999111787326,"wd_m","all predictors w/o coordinates","k_index"
0.403,0.530622741887885,"wd_m","all predictors w/o coordinates","k_index"
0.422,0.53008647237037,"wd_m","all predictors w/o coordinates","k_index"
0.441,0.528597565208055,"wd_m","all predictors w/o coordinates","k_index"
0.46,0.528064457879115,"wd_m","all predictors w/o coordinates","k_index"
0.479,0.528035480881012,"wd_m","all predictors w/o coordinates","k_index"
0.498,0.527346488777573,"wd_m","all predictors w/o coordinates","k_index"
0.517,0.526496808978709,"wd_m","all predictors w/o coordinates","k_index"
0.536,0.526447033874779,"wd_m","all predictors w/o coordinates","k_index"
0.555,0.526102674506129,"wd_m","all predictors w/o coordinates","k_index"
0.574,0.52630005065434,"wd_m","all predictors w/o coordinates","k_index"
0.593,0.526579108326812,"wd_m","all predictors w/o coordinates","k_index"
0.612,0.525589685937891,"wd_m","all predictors w/o coordinates","k_index"
0.631,0.525451492355047,"wd_m","all predictors w/o coordinates","k_index"
0.65,0.525147588256243,"wd_m","all predictors w/o coordinates","k_index"
0.669,0.524831560323575,"wd_m","all predictors w/o coordinates","k_index"
0.688,0.524686193164009,"wd_m","all predictors w/o coordinates","k_index"
0.707,0.524772417673996,"wd_m","all predictors w/o coordinates","k_index"
0.726,0.52434719533095,"wd_m","all predictors w/o coordinates","k_index"
0.745,0.523785826255046,"wd_m","all predictors w/o coordinates","k_index"
0.764,0.523456610072933,"wd_m","all predictors w/o coordinates","k_index"
0.783,0.52235956025343,"wd_m","all predictors w/o coordinates","k_index"
0.802,0.521535860033163,"wd_m","all predictors w/o coordinates","k_index"
0.821,0.521279875104272,"wd_m","all predictors w/o coordinates","k_index"
0.84,0.521285137716055,"wd_m","all predictors w/o coordinates","k_index"
0.859,0.521220303684707,"wd_m","all predictors w/o coordinates","k_index"
0.878,0.521220303684707,"wd_m","all predictors w/o coordinates","k_index"
0.897,0.521167334652482,"wd_m","all predictors w/o coordinates","k_index"
0.916,0.521167334652482,"wd_m","all predictors w/o coordinates","k_index"
0.935,0.521167334652482,"wd_m","all predictors w/o coordinates","k_index"
0.954,0.521167334652482,"wd_m","all predictors w/o coordinates","k_index"
0.973,0.521385695047482,"wd_m","all predictors w/o coordinates","k_index"
0.992,0.521385695047482,"wd_m","all predictors w/o coordinates","k_index"
1.011,0.521385695047482,"wd_m","all predictors w/o coordinates","k_index"
1.03,0.521385695047482,"wd_m","all predictors w/o coordinates","k_index"
