"clog_3_class_int","yhat","predictors","model","index"
0,0.553024294307207,"clog_3_class","sampling w/o coordinates","k_index"
1,0.520179362189188,"clog_3_class","sampling w/o coordinates","k_index"
2,0.468058932653588,"clog_3_class","sampling w/o coordinates","k_index"
