"wd_m","yhat","predictors","model","index"
0.08,0.539517343976141,"wd_m","sampling w/o coordinates","k_index"
0.099,0.53947504778793,"wd_m","sampling w/o coordinates","k_index"
0.118,0.540229482878691,"wd_m","sampling w/o coordinates","k_index"
0.137,0.540156711246337,"wd_m","sampling w/o coordinates","k_index"
0.156,0.540675889289268,"wd_m","sampling w/o coordinates","k_index"
0.175,0.54072969024781,"wd_m","sampling w/o coordinates","k_index"
0.194,0.541071524578788,"wd_m","sampling w/o coordinates","k_index"
0.213,0.540967176274412,"wd_m","sampling w/o coordinates","k_index"
0.232,0.538818495311238,"wd_m","sampling w/o coordinates","k_index"
0.251,0.539912131967283,"wd_m","sampling w/o coordinates","k_index"
0.27,0.538317560455247,"wd_m","sampling w/o coordinates","k_index"
0.289,0.537825238991228,"wd_m","sampling w/o coordinates","k_index"
0.308,0.538054832289015,"wd_m","sampling w/o coordinates","k_index"
0.327,0.536272564378831,"wd_m","sampling w/o coordinates","k_index"
0.346,0.536362305918024,"wd_m","sampling w/o coordinates","k_index"
0.365,0.536074568400485,"wd_m","sampling w/o coordinates","k_index"
0.384,0.535500638420643,"wd_m","sampling w/o coordinates","k_index"
0.403,0.532798367534504,"wd_m","sampling w/o coordinates","k_index"
0.422,0.532281081667706,"wd_m","sampling w/o coordinates","k_index"
0.441,0.530272918993797,"wd_m","sampling w/o coordinates","k_index"
0.46,0.529146544590875,"wd_m","sampling w/o coordinates","k_index"
0.479,0.528775754501731,"wd_m","sampling w/o coordinates","k_index"
0.498,0.529051061464713,"wd_m","sampling w/o coordinates","k_index"
0.517,0.528332793115688,"wd_m","sampling w/o coordinates","k_index"
0.536,0.527894420833001,"wd_m","sampling w/o coordinates","k_index"
0.555,0.526828734665439,"wd_m","sampling w/o coordinates","k_index"
0.574,0.526504345306156,"wd_m","sampling w/o coordinates","k_index"
0.593,0.526460075478567,"wd_m","sampling w/o coordinates","k_index"
0.612,0.525420244282851,"wd_m","sampling w/o coordinates","k_index"
0.631,0.525662678208648,"wd_m","sampling w/o coordinates","k_index"
0.65,0.525271335780851,"wd_m","sampling w/o coordinates","k_index"
0.669,0.525065555263502,"wd_m","sampling w/o coordinates","k_index"
0.688,0.525370040058331,"wd_m","sampling w/o coordinates","k_index"
0.707,0.525409087181482,"wd_m","sampling w/o coordinates","k_index"
0.726,0.5256539241797,"wd_m","sampling w/o coordinates","k_index"
0.745,0.524457367615388,"wd_m","sampling w/o coordinates","k_index"
0.764,0.523720278488686,"wd_m","sampling w/o coordinates","k_index"
0.783,0.521026648016902,"wd_m","sampling w/o coordinates","k_index"
0.802,0.519249051197765,"wd_m","sampling w/o coordinates","k_index"
0.821,0.518687638897338,"wd_m","sampling w/o coordinates","k_index"
0.84,0.518500397409437,"wd_m","sampling w/o coordinates","k_index"
0.859,0.51811356247322,"wd_m","sampling w/o coordinates","k_index"
0.878,0.518553985908821,"wd_m","sampling w/o coordinates","k_index"
0.897,0.5177312472491,"wd_m","sampling w/o coordinates","k_index"
0.916,0.516708579684382,"wd_m","sampling w/o coordinates","k_index"
0.935,0.516708579684382,"wd_m","sampling w/o coordinates","k_index"
0.954,0.516708579684382,"wd_m","sampling w/o coordinates","k_index"
0.973,0.5165993217305,"wd_m","sampling w/o coordinates","k_index"
0.992,0.516765112880042,"wd_m","sampling w/o coordinates","k_index"
1.011,0.516765112880042,"wd_m","sampling w/o coordinates","k_index"
1.03,0.516765112880042,"wd_m","sampling w/o coordinates","k_index"
