"y","yhat","predictors","model","index"
1118905.656,0.174214040577704,"y","velocity w/ coordinates","rel_abundance"
1121771.19458,0.200550549387432,"y","velocity w/ coordinates","rel_abundance"
1124636.73316,0.213625661233243,"y","velocity w/ coordinates","rel_abundance"
1127502.27174,0.216972233517918,"y","velocity w/ coordinates","rel_abundance"
1130367.81032,0.231526106228026,"y","velocity w/ coordinates","rel_abundance"
1133233.3489,0.231526106228026,"y","velocity w/ coordinates","rel_abundance"
1136098.88748,0.224790677177952,"y","velocity w/ coordinates","rel_abundance"
1138964.42606,0.224790677177952,"y","velocity w/ coordinates","rel_abundance"
1141829.96464,0.224790677177952,"y","velocity w/ coordinates","rel_abundance"
1144695.50322,0.224774493390326,"y","velocity w/ coordinates","rel_abundance"
1147561.0418,0.224092130892911,"y","velocity w/ coordinates","rel_abundance"
1150426.58038,0.228482967384397,"y","velocity w/ coordinates","rel_abundance"
1153292.11896,0.213280940655804,"y","velocity w/ coordinates","rel_abundance"
1156157.65754,0.213280940655804,"y","velocity w/ coordinates","rel_abundance"
1159023.19612,0.214019511125489,"y","velocity w/ coordinates","rel_abundance"
1161888.7347,0.212294812845269,"y","velocity w/ coordinates","rel_abundance"
1164754.27328,0.212294812845269,"y","velocity w/ coordinates","rel_abundance"
1167619.81186,0.212294812845269,"y","velocity w/ coordinates","rel_abundance"
1170485.35044,0.212129103470402,"y","velocity w/ coordinates","rel_abundance"
1173350.88902,0.212129103470402,"y","velocity w/ coordinates","rel_abundance"
1176216.4276,0.248005567002582,"y","velocity w/ coordinates","rel_abundance"
1179081.96618,0.248623529851866,"y","velocity w/ coordinates","rel_abundance"
1181947.50476,0.242450382428799,"y","velocity w/ coordinates","rel_abundance"
1184813.04334,0.230062639368468,"y","velocity w/ coordinates","rel_abundance"
1187678.58192,0.183806622253932,"y","velocity w/ coordinates","rel_abundance"
1190544.1205,0.184070850824674,"y","velocity w/ coordinates","rel_abundance"
1193409.65908,0.189317357459186,"y","velocity w/ coordinates","rel_abundance"
1196275.19766,0.181328857420941,"y","velocity w/ coordinates","rel_abundance"
1199140.73624,0.177619594502314,"y","velocity w/ coordinates","rel_abundance"
1202006.27482,0.170410144987744,"y","velocity w/ coordinates","rel_abundance"
1204871.8134,0.170601039024626,"y","velocity w/ coordinates","rel_abundance"
1207737.35198,0.170601039024626,"y","velocity w/ coordinates","rel_abundance"
1210602.89056,0.170601039024626,"y","velocity w/ coordinates","rel_abundance"
1213468.42914,0.170601039024626,"y","velocity w/ coordinates","rel_abundance"
1216333.96772,0.170580594353006,"y","velocity w/ coordinates","rel_abundance"
1219199.5063,0.170545776887793,"y","velocity w/ coordinates","rel_abundance"
1222065.04488,0.17064825817045,"y","velocity w/ coordinates","rel_abundance"
1224930.58346,0.170198196068932,"y","velocity w/ coordinates","rel_abundance"
1227796.12204,0.169919650474846,"y","velocity w/ coordinates","rel_abundance"
1230661.66062,0.184153454012098,"y","velocity w/ coordinates","rel_abundance"
1233527.1992,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1236392.73778,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1239258.27636,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1242123.81494,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1244989.35352,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1247854.8921,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1250720.43068,0.185365517197273,"y","velocity w/ coordinates","rel_abundance"
1253585.96926,0.215553967519782,"y","velocity w/ coordinates","rel_abundance"
1256451.50784,0.215553967519782,"y","velocity w/ coordinates","rel_abundance"
1259317.04642,0.215047345794543,"y","velocity w/ coordinates","rel_abundance"
1262182.585,0.215701710305912,"y","velocity w/ coordinates","rel_abundance"
