"temp_during","yhat","predictors","model","index"
4.4,0.545825750601512,"temp_during","sampling w/o coordinates","k_index"
4.73846153846154,0.545825750601512,"temp_during","sampling w/o coordinates","k_index"
5.07692307692308,0.545825750601512,"temp_during","sampling w/o coordinates","k_index"
5.41538461538462,0.545825750601512,"temp_during","sampling w/o coordinates","k_index"
5.75384615384615,0.534876391153645,"temp_during","sampling w/o coordinates","k_index"
6.09230769230769,0.534876391153645,"temp_during","sampling w/o coordinates","k_index"
6.43076923076923,0.550081698430909,"temp_during","sampling w/o coordinates","k_index"
6.76923076923077,0.550081698430909,"temp_during","sampling w/o coordinates","k_index"
7.10769230769231,0.558298316818696,"temp_during","sampling w/o coordinates","k_index"
7.44615384615385,0.558298316818696,"temp_during","sampling w/o coordinates","k_index"
7.78461538461539,0.558298316818696,"temp_during","sampling w/o coordinates","k_index"
8.12307692307692,0.55816324358737,"temp_during","sampling w/o coordinates","k_index"
8.46153846153846,0.570491722198548,"temp_during","sampling w/o coordinates","k_index"
8.8,0.524653716271401,"temp_during","sampling w/o coordinates","k_index"
