"clog_3_class_int","yhat","predictors","model","index"
0,0.194585680743869,"clog_3_class","sampling w/ coordinates","rel_abundance"
1,0.192620457437779,"clog_3_class","sampling w/ coordinates","rel_abundance"
2,0.192620457437779,"clog_3_class","sampling w/ coordinates","rel_abundance"
