"conduct_after","yhat","predictors","model","index"
28.7,0.198005709188677,"conduct_after","all predictors w/ coordinates","rel_abundance"
61.3647058823529,0.198005709188677,"conduct_after","all predictors w/ coordinates","rel_abundance"
94.0294117647059,0.198005709188677,"conduct_after","all predictors w/ coordinates","rel_abundance"
126.694117647059,0.198005709188677,"conduct_after","all predictors w/ coordinates","rel_abundance"
159.358823529412,0.198111843536389,"conduct_after","all predictors w/ coordinates","rel_abundance"
192.023529411765,0.198061722658106,"conduct_after","all predictors w/ coordinates","rel_abundance"
224.688235294118,0.198063814976696,"conduct_after","all predictors w/ coordinates","rel_abundance"
257.352941176471,0.198063814976696,"conduct_after","all predictors w/ coordinates","rel_abundance"
290.017647058824,0.197475992872437,"conduct_after","all predictors w/ coordinates","rel_abundance"
322.682352941176,0.1917886640092,"conduct_after","all predictors w/ coordinates","rel_abundance"
355.347058823529,0.191247044621519,"conduct_after","all predictors w/ coordinates","rel_abundance"
388.011764705882,0.191724473223673,"conduct_after","all predictors w/ coordinates","rel_abundance"
420.676470588235,0.192067643023307,"conduct_after","all predictors w/ coordinates","rel_abundance"
453.341176470588,0.196973647919264,"conduct_after","all predictors w/ coordinates","rel_abundance"
486.005882352941,0.198659968817455,"conduct_after","all predictors w/ coordinates","rel_abundance"
518.670588235294,0.199155757985539,"conduct_after","all predictors w/ coordinates","rel_abundance"
551.335294117647,0.199138318787101,"conduct_after","all predictors w/ coordinates","rel_abundance"
584,0.199138318787101,"conduct_after","all predictors w/ coordinates","rel_abundance"
