"wd_m","yhat","predictors","model","index"
0.08,0.537196568184522,"wd_m","sampling w/ coordinates","k_index"
0.099,0.536921039873211,"wd_m","sampling w/ coordinates","k_index"
0.118,0.537254366365382,"wd_m","sampling w/ coordinates","k_index"
0.137,0.537451902331413,"wd_m","sampling w/ coordinates","k_index"
0.156,0.537520092649689,"wd_m","sampling w/ coordinates","k_index"
0.175,0.537643339379145,"wd_m","sampling w/ coordinates","k_index"
0.194,0.537748930068035,"wd_m","sampling w/ coordinates","k_index"
0.213,0.538120442488335,"wd_m","sampling w/ coordinates","k_index"
0.232,0.536159732608584,"wd_m","sampling w/ coordinates","k_index"
0.251,0.537091048499401,"wd_m","sampling w/ coordinates","k_index"
0.27,0.535315736218943,"wd_m","sampling w/ coordinates","k_index"
0.289,0.536074795498458,"wd_m","sampling w/ coordinates","k_index"
0.308,0.53610894260173,"wd_m","sampling w/ coordinates","k_index"
0.327,0.534829098556956,"wd_m","sampling w/ coordinates","k_index"
0.346,0.535160436129336,"wd_m","sampling w/ coordinates","k_index"
0.365,0.534920451956979,"wd_m","sampling w/ coordinates","k_index"
0.384,0.534639460549351,"wd_m","sampling w/ coordinates","k_index"
0.403,0.531882779821389,"wd_m","sampling w/ coordinates","k_index"
0.422,0.531665065465244,"wd_m","sampling w/ coordinates","k_index"
0.441,0.52944621367635,"wd_m","sampling w/ coordinates","k_index"
0.46,0.529145428420806,"wd_m","sampling w/ coordinates","k_index"
0.479,0.529101239226472,"wd_m","sampling w/ coordinates","k_index"
0.498,0.529391645674521,"wd_m","sampling w/ coordinates","k_index"
0.517,0.528315187104663,"wd_m","sampling w/ coordinates","k_index"
0.536,0.527644826822011,"wd_m","sampling w/ coordinates","k_index"
0.555,0.527317035844522,"wd_m","sampling w/ coordinates","k_index"
0.574,0.526548071245348,"wd_m","sampling w/ coordinates","k_index"
0.593,0.5260373445842,"wd_m","sampling w/ coordinates","k_index"
0.612,0.524428464677992,"wd_m","sampling w/ coordinates","k_index"
0.631,0.524772248952575,"wd_m","sampling w/ coordinates","k_index"
0.65,0.524730578501369,"wd_m","sampling w/ coordinates","k_index"
0.669,0.524819244767164,"wd_m","sampling w/ coordinates","k_index"
0.688,0.525162451729136,"wd_m","sampling w/ coordinates","k_index"
0.707,0.523970965604911,"wd_m","sampling w/ coordinates","k_index"
0.726,0.522878305121053,"wd_m","sampling w/ coordinates","k_index"
0.745,0.522503517145882,"wd_m","sampling w/ coordinates","k_index"
0.764,0.521574813075879,"wd_m","sampling w/ coordinates","k_index"
0.783,0.520451644060052,"wd_m","sampling w/ coordinates","k_index"
0.802,0.518014260640935,"wd_m","sampling w/ coordinates","k_index"
0.821,0.517319520627754,"wd_m","sampling w/ coordinates","k_index"
0.84,0.517277605985622,"wd_m","sampling w/ coordinates","k_index"
0.859,0.517277605985622,"wd_m","sampling w/ coordinates","k_index"
0.878,0.517277605985622,"wd_m","sampling w/ coordinates","k_index"
0.897,0.516642761444048,"wd_m","sampling w/ coordinates","k_index"
0.916,0.51507576303679,"wd_m","sampling w/ coordinates","k_index"
0.935,0.51507576303679,"wd_m","sampling w/ coordinates","k_index"
0.954,0.51507576303679,"wd_m","sampling w/ coordinates","k_index"
0.973,0.51507576303679,"wd_m","sampling w/ coordinates","k_index"
0.992,0.515109487392865,"wd_m","sampling w/ coordinates","k_index"
1.011,0.515109487392865,"wd_m","sampling w/ coordinates","k_index"
1.03,0.515109487392865,"wd_m","sampling w/ coordinates","k_index"
