"q_before","yhat","predictors","model","index"
2.3,0.530675578738152,"q_before","all predictors w/ coordinates","k_index"
7.43076923076923,0.530262652494917,"q_before","all predictors w/ coordinates","k_index"
12.5615384615385,0.531721291804463,"q_before","all predictors w/ coordinates","k_index"
17.6923076923077,0.531565149984192,"q_before","all predictors w/ coordinates","k_index"
22.8230769230769,0.531426675457298,"q_before","all predictors w/ coordinates","k_index"
27.9538461538462,0.531330561727614,"q_before","all predictors w/ coordinates","k_index"
33.0846153846154,0.531330561727614,"q_before","all predictors w/ coordinates","k_index"
38.2153846153846,0.531320451352281,"q_before","all predictors w/ coordinates","k_index"
43.3461538461538,0.531330520701822,"q_before","all predictors w/ coordinates","k_index"
48.4769230769231,0.531526087261946,"q_before","all predictors w/ coordinates","k_index"
53.6076923076923,0.533351193541085,"q_before","all predictors w/ coordinates","k_index"
58.7384615384615,0.533351193541085,"q_before","all predictors w/ coordinates","k_index"
63.8692307692308,0.533351193541085,"q_before","all predictors w/ coordinates","k_index"
69,0.533351193541085,"q_before","all predictors w/ coordinates","k_index"
