"clog_6_class_int","yhat","predictors","model","index"
0,0.535593339428788,"clog_6_class","sampling w/ coordinates","k_index"
1,0.535762377895547,"clog_6_class","sampling w/ coordinates","k_index"
2,0.533016675167433,"clog_6_class","sampling w/ coordinates","k_index"
3,0.530323400916315,"clog_6_class","sampling w/ coordinates","k_index"
4,0.53000379443048,"clog_6_class","sampling w/ coordinates","k_index"
5,0.514385945334521,"clog_6_class","sampling w/ coordinates","k_index"
6,0.511106013840334,"clog_6_class","sampling w/ coordinates","k_index"
