"dist_w","yhat","predictors","model","index"
0.2,0.573974533141523,"dist_w","sampling w/o coordinates","k_index"
0.826,0.546561837844227,"dist_w","sampling w/o coordinates","k_index"
1.452,0.562459613533988,"dist_w","sampling w/o coordinates","k_index"
2.078,0.571433623091898,"dist_w","sampling w/o coordinates","k_index"
2.704,0.561482756250147,"dist_w","sampling w/o coordinates","k_index"
3.33,0.582872323799824,"dist_w","sampling w/o coordinates","k_index"
3.956,0.566272519727953,"dist_w","sampling w/o coordinates","k_index"
4.582,0.544942357239948,"dist_w","sampling w/o coordinates","k_index"
5.208,0.546106585949335,"dist_w","sampling w/o coordinates","k_index"
5.834,0.540903084830421,"dist_w","sampling w/o coordinates","k_index"
6.46,0.535950766970822,"dist_w","sampling w/o coordinates","k_index"
7.086,0.55287239184954,"dist_w","sampling w/o coordinates","k_index"
7.712,0.544422481640957,"dist_w","sampling w/o coordinates","k_index"
8.338,0.542750424691948,"dist_w","sampling w/o coordinates","k_index"
8.964,0.547619202133754,"dist_w","sampling w/o coordinates","k_index"
9.59,0.532961969790251,"dist_w","sampling w/o coordinates","k_index"
10.216,0.508748672389682,"dist_w","sampling w/o coordinates","k_index"
10.842,0.506335735213066,"dist_w","sampling w/o coordinates","k_index"
11.468,0.524282843603388,"dist_w","sampling w/o coordinates","k_index"
12.094,0.524649997363272,"dist_w","sampling w/o coordinates","k_index"
12.72,0.524761762631976,"dist_w","sampling w/o coordinates","k_index"
13.346,0.52431130586057,"dist_w","sampling w/o coordinates","k_index"
13.972,0.518750939140285,"dist_w","sampling w/o coordinates","k_index"
14.598,0.516961994432453,"dist_w","sampling w/o coordinates","k_index"
15.224,0.511914353250809,"dist_w","sampling w/o coordinates","k_index"
15.85,0.508952870560081,"dist_w","sampling w/o coordinates","k_index"
16.476,0.509263861249538,"dist_w","sampling w/o coordinates","k_index"
17.102,0.509541313636346,"dist_w","sampling w/o coordinates","k_index"
17.728,0.519807296224694,"dist_w","sampling w/o coordinates","k_index"
18.354,0.520620998710502,"dist_w","sampling w/o coordinates","k_index"
18.98,0.521613382572389,"dist_w","sampling w/o coordinates","k_index"
19.606,0.520058810090025,"dist_w","sampling w/o coordinates","k_index"
20.232,0.515670965884583,"dist_w","sampling w/o coordinates","k_index"
20.858,0.514467671284101,"dist_w","sampling w/o coordinates","k_index"
21.484,0.514351325231078,"dist_w","sampling w/o coordinates","k_index"
22.11,0.509986259097206,"dist_w","sampling w/o coordinates","k_index"
22.736,0.5106679238379,"dist_w","sampling w/o coordinates","k_index"
23.362,0.5106679238379,"dist_w","sampling w/o coordinates","k_index"
23.988,0.5106679238379,"dist_w","sampling w/o coordinates","k_index"
24.614,0.50990746056904,"dist_w","sampling w/o coordinates","k_index"
25.24,0.50990746056904,"dist_w","sampling w/o coordinates","k_index"
25.866,0.50990746056904,"dist_w","sampling w/o coordinates","k_index"
26.492,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
27.118,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
27.744,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
28.37,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
28.996,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
29.622,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
30.248,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
30.874,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
31.5,0.509575581110582,"dist_w","sampling w/o coordinates","k_index"
