"y","yhat","predictors","model","index"
1118905.656,0.512456137314318,"y","v + wd w/o coordinates","k_index"
1121771.19458,0.5364213508607,"y","v + wd w/o coordinates","k_index"
1124636.73316,0.538389222882727,"y","v + wd w/o coordinates","k_index"
1127502.27174,0.541005131407482,"y","v + wd w/o coordinates","k_index"
1130367.81032,0.542413809287402,"y","v + wd w/o coordinates","k_index"
1133233.3489,0.542413809287402,"y","v + wd w/o coordinates","k_index"
1136098.88748,0.540940333825581,"y","v + wd w/o coordinates","k_index"
1138964.42606,0.540940333825581,"y","v + wd w/o coordinates","k_index"
1141829.96464,0.540940333825581,"y","v + wd w/o coordinates","k_index"
1144695.50322,0.54132800360316,"y","v + wd w/o coordinates","k_index"
1147561.0418,0.541566602697778,"y","v + wd w/o coordinates","k_index"
1150426.58038,0.541950446081514,"y","v + wd w/o coordinates","k_index"
1153292.11896,0.538297736113077,"y","v + wd w/o coordinates","k_index"
1156157.65754,0.538159976489693,"y","v + wd w/o coordinates","k_index"
1159023.19612,0.53648055882416,"y","v + wd w/o coordinates","k_index"
1161888.7347,0.536258187991762,"y","v + wd w/o coordinates","k_index"
1164754.27328,0.536243765872404,"y","v + wd w/o coordinates","k_index"
1167619.81186,0.536215246354388,"y","v + wd w/o coordinates","k_index"
1170485.35044,0.535654102077004,"y","v + wd w/o coordinates","k_index"
1173350.88902,0.535654102077004,"y","v + wd w/o coordinates","k_index"
1176216.4276,0.535278482313415,"y","v + wd w/o coordinates","k_index"
1179081.96618,0.535501106994903,"y","v + wd w/o coordinates","k_index"
1181947.50476,0.54595686237942,"y","v + wd w/o coordinates","k_index"
1184813.04334,0.547060283845077,"y","v + wd w/o coordinates","k_index"
1187678.58192,0.511211425705829,"y","v + wd w/o coordinates","k_index"
1190544.1205,0.509065688776392,"y","v + wd w/o coordinates","k_index"
1193409.65908,0.509483732923048,"y","v + wd w/o coordinates","k_index"
1196275.19766,0.504979000986961,"y","v + wd w/o coordinates","k_index"
1199140.73624,0.502164610299076,"y","v + wd w/o coordinates","k_index"
1202006.27482,0.499663929934707,"y","v + wd w/o coordinates","k_index"
1204871.8134,0.507298817949258,"y","v + wd w/o coordinates","k_index"
1207737.35198,0.507298817949258,"y","v + wd w/o coordinates","k_index"
1210602.89056,0.507298817949258,"y","v + wd w/o coordinates","k_index"
1213468.42914,0.507455255040942,"y","v + wd w/o coordinates","k_index"
1216333.96772,0.507617472386733,"y","v + wd w/o coordinates","k_index"
1219199.5063,0.508020892682149,"y","v + wd w/o coordinates","k_index"
1222065.04488,0.508672280930626,"y","v + wd w/o coordinates","k_index"
1224930.58346,0.511382663592338,"y","v + wd w/o coordinates","k_index"
1227796.12204,0.515444550458072,"y","v + wd w/o coordinates","k_index"
1230661.66062,0.555138778933853,"y","v + wd w/o coordinates","k_index"
1233527.1992,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1236392.73778,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1239258.27636,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1242123.81494,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1244989.35352,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1247854.8921,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1250720.43068,0.557952653967376,"y","v + wd w/o coordinates","k_index"
1253585.96926,0.580248573708232,"y","v + wd w/o coordinates","k_index"
1256451.50784,0.580248573708232,"y","v + wd w/o coordinates","k_index"
1259317.04642,0.578175409007555,"y","v + wd w/o coordinates","k_index"
1262182.585,0.577724684495396,"y","v + wd w/o coordinates","k_index"
