"temp_before","yhat","predictors","model","index"
4,2.55364408964912,"temp_before","sampling w/ coordinates","shannon_index"
4.29411764705882,2.52338873498418,"temp_before","sampling w/ coordinates","shannon_index"
4.58823529411765,2.53894293846356,"temp_before","sampling w/ coordinates","shannon_index"
4.88235294117647,2.53813669485626,"temp_before","sampling w/ coordinates","shannon_index"
5.17647058823529,2.53903159899292,"temp_before","sampling w/ coordinates","shannon_index"
5.47058823529412,2.55028710514307,"temp_before","sampling w/ coordinates","shannon_index"
5.76470588235294,2.5532008856535,"temp_before","sampling w/ coordinates","shannon_index"
6.05882352941176,2.5501051026362,"temp_before","sampling w/ coordinates","shannon_index"
6.35294117647059,2.55010724729962,"temp_before","sampling w/ coordinates","shannon_index"
6.64705882352941,2.55178941234394,"temp_before","sampling w/ coordinates","shannon_index"
6.94117647058824,2.55260763096589,"temp_before","sampling w/ coordinates","shannon_index"
7.23529411764706,2.54173337447423,"temp_before","sampling w/ coordinates","shannon_index"
7.52941176470588,2.56914704610352,"temp_before","sampling w/ coordinates","shannon_index"
7.82352941176471,2.56451540343739,"temp_before","sampling w/ coordinates","shannon_index"
8.11764705882353,2.51422426732326,"temp_before","sampling w/ coordinates","shannon_index"
8.41176470588235,2.39931750933088,"temp_before","sampling w/ coordinates","shannon_index"
8.70588235294118,2.39931750933088,"temp_before","sampling w/ coordinates","shannon_index"
9,2.39931750933088,"temp_before","sampling w/ coordinates","shannon_index"
