"y","yhat","predictors","model","index"
1118905.656,817.493306859776,"y","sampling w/ coordinates","abundance"
1121771.19458,811.529998282591,"y","sampling w/ coordinates","abundance"
1124636.73316,816.62555497664,"y","sampling w/ coordinates","abundance"
1127502.27174,816.591680279485,"y","sampling w/ coordinates","abundance"
1130367.81032,816.591680279485,"y","sampling w/ coordinates","abundance"
1133233.3489,816.591680279485,"y","sampling w/ coordinates","abundance"
1136098.88748,831.660232551672,"y","sampling w/ coordinates","abundance"
1138964.42606,831.660232551672,"y","sampling w/ coordinates","abundance"
1141829.96464,831.660232551672,"y","sampling w/ coordinates","abundance"
1144695.50322,831.660232551672,"y","sampling w/ coordinates","abundance"
1147561.0418,831.660232551672,"y","sampling w/ coordinates","abundance"
1150426.58038,831.660232551672,"y","sampling w/ coordinates","abundance"
1153292.11896,831.651777522432,"y","sampling w/ coordinates","abundance"
1156157.65754,831.651777522432,"y","sampling w/ coordinates","abundance"
1159023.19612,831.657294704958,"y","sampling w/ coordinates","abundance"
1161888.7347,831.657294704958,"y","sampling w/ coordinates","abundance"
1164754.27328,831.657294704958,"y","sampling w/ coordinates","abundance"
1167619.81186,831.657294704958,"y","sampling w/ coordinates","abundance"
1170485.35044,828.376102566443,"y","sampling w/ coordinates","abundance"
1173350.88902,828.376102566443,"y","sampling w/ coordinates","abundance"
1176216.4276,828.382922503407,"y","sampling w/ coordinates","abundance"
1179081.96618,828.382922503407,"y","sampling w/ coordinates","abundance"
1181947.50476,825.793543312285,"y","sampling w/ coordinates","abundance"
1184813.04334,793.442501230096,"y","sampling w/ coordinates","abundance"
1187678.58192,779.856915164877,"y","sampling w/ coordinates","abundance"
1190544.1205,779.856915164877,"y","sampling w/ coordinates","abundance"
1193409.65908,712.175237043036,"y","sampling w/ coordinates","abundance"
1196275.19766,668.63172969774,"y","sampling w/ coordinates","abundance"
1199140.73624,621.681638506828,"y","sampling w/ coordinates","abundance"
1202006.27482,621.681638506828,"y","sampling w/ coordinates","abundance"
1204871.8134,623.911886657278,"y","sampling w/ coordinates","abundance"
1207737.35198,623.911886657278,"y","sampling w/ coordinates","abundance"
1210602.89056,623.911886657278,"y","sampling w/ coordinates","abundance"
1213468.42914,623.911886657278,"y","sampling w/ coordinates","abundance"
1216333.96772,623.911886657278,"y","sampling w/ coordinates","abundance"
1219199.5063,623.911886657278,"y","sampling w/ coordinates","abundance"
1222065.04488,623.911886657278,"y","sampling w/ coordinates","abundance"
1224930.58346,623.911886657278,"y","sampling w/ coordinates","abundance"
1227796.12204,623.911886657278,"y","sampling w/ coordinates","abundance"
1230661.66062,623.911886657278,"y","sampling w/ coordinates","abundance"
1233527.1992,623.911886657278,"y","sampling w/ coordinates","abundance"
1236392.73778,623.911886657278,"y","sampling w/ coordinates","abundance"
1239258.27636,623.911886657278,"y","sampling w/ coordinates","abundance"
1242123.81494,623.911886657278,"y","sampling w/ coordinates","abundance"
1244989.35352,623.911886657278,"y","sampling w/ coordinates","abundance"
1247854.8921,623.911886657278,"y","sampling w/ coordinates","abundance"
1250720.43068,623.911886657278,"y","sampling w/ coordinates","abundance"
1253585.96926,789.578501155255,"y","sampling w/ coordinates","abundance"
1256451.50784,789.578501155255,"y","sampling w/ coordinates","abundance"
1259317.04642,789.578501155255,"y","sampling w/ coordinates","abundance"
1262182.585,748.790824871648,"y","sampling w/ coordinates","abundance"
