"z","yhat","predictors","model","index"
229.672,0.52133401911018,"z","all predictors w/ coordinates","k_index"
253.0755,0.530326766421114,"z","all predictors w/ coordinates","k_index"
276.479,0.533007777145626,"z","all predictors w/ coordinates","k_index"
299.8825,0.533007777145626,"z","all predictors w/ coordinates","k_index"
323.286,0.533007777145626,"z","all predictors w/ coordinates","k_index"
346.6895,0.533148117463388,"z","all predictors w/ coordinates","k_index"
370.093,0.533452355408031,"z","all predictors w/ coordinates","k_index"
393.4965,0.533293613453065,"z","all predictors w/ coordinates","k_index"
416.9,0.533273980230533,"z","all predictors w/ coordinates","k_index"
440.3035,0.533235057395347,"z","all predictors w/ coordinates","k_index"
463.707,0.533371694501026,"z","all predictors w/ coordinates","k_index"
487.1105,0.534470922760718,"z","all predictors w/ coordinates","k_index"
510.514,0.534630553298132,"z","all predictors w/ coordinates","k_index"
533.9175,0.534544667850676,"z","all predictors w/ coordinates","k_index"
557.321,0.534525548245603,"z","all predictors w/ coordinates","k_index"
580.7245,0.534003800657766,"z","all predictors w/ coordinates","k_index"
604.128,0.530272539172222,"z","all predictors w/ coordinates","k_index"
627.5315,0.52985463793888,"z","all predictors w/ coordinates","k_index"
650.935,0.52985463793888,"z","all predictors w/ coordinates","k_index"
674.3385,0.529751838766314,"z","all predictors w/ coordinates","k_index"
697.742,0.530099695741587,"z","all predictors w/ coordinates","k_index"
721.1455,0.530099695741587,"z","all predictors w/ coordinates","k_index"
744.549,0.530115505807911,"z","all predictors w/ coordinates","k_index"
767.9525,0.530115505807911,"z","all predictors w/ coordinates","k_index"
791.356,0.530004089686335,"z","all predictors w/ coordinates","k_index"
814.7595,0.529982423989624,"z","all predictors w/ coordinates","k_index"
838.163,0.530928473539351,"z","all predictors w/ coordinates","k_index"
861.5665,0.530800489326974,"z","all predictors w/ coordinates","k_index"
884.97,0.530853323433492,"z","all predictors w/ coordinates","k_index"
908.3735,0.530853323433492,"z","all predictors w/ coordinates","k_index"
931.777,0.530853323433492,"z","all predictors w/ coordinates","k_index"
955.1805,0.530853323433492,"z","all predictors w/ coordinates","k_index"
978.584,0.530811910638201,"z","all predictors w/ coordinates","k_index"
1001.9875,0.530951495033701,"z","all predictors w/ coordinates","k_index"
1025.391,0.530951495033701,"z","all predictors w/ coordinates","k_index"
1048.7945,0.530951495033701,"z","all predictors w/ coordinates","k_index"
1072.198,0.530951495033701,"z","all predictors w/ coordinates","k_index"
1095.6015,0.530772950799347,"z","all predictors w/ coordinates","k_index"
1119.005,0.531037580605218,"z","all predictors w/ coordinates","k_index"
1142.4085,0.531037580605218,"z","all predictors w/ coordinates","k_index"
1165.812,0.531078859723529,"z","all predictors w/ coordinates","k_index"
1189.2155,0.531078859723529,"z","all predictors w/ coordinates","k_index"
1212.619,0.531078859723529,"z","all predictors w/ coordinates","k_index"
1236.0225,0.531078859723529,"z","all predictors w/ coordinates","k_index"
1259.426,0.531078859723529,"z","all predictors w/ coordinates","k_index"
1282.8295,0.530615586537929,"z","all predictors w/ coordinates","k_index"
1306.233,0.530615586537929,"z","all predictors w/ coordinates","k_index"
1329.6365,0.530615586537929,"z","all predictors w/ coordinates","k_index"
1353.04,0.530615586537929,"z","all predictors w/ coordinates","k_index"
1376.4435,0.530615586537929,"z","all predictors w/ coordinates","k_index"
1399.847,0.530270216976664,"z","all predictors w/ coordinates","k_index"
