"shear_stress","yhat","predictors","model","index"
0.00473974102944019,0.53462495802379,"shear_stress","v + wd w/o coordinates","k_index"
2.91200751051435,0.539372517286385,"shear_stress","v + wd w/o coordinates","k_index"
5.81927527999926,0.535817338794642,"shear_stress","v + wd w/o coordinates","k_index"
8.72654304948417,0.541538131601844,"shear_stress","v + wd w/o coordinates","k_index"
11.6338108189691,0.53139470288487,"shear_stress","v + wd w/o coordinates","k_index"
14.541078588454,0.531951662069169,"shear_stress","v + wd w/o coordinates","k_index"
17.4483463579389,0.536720636029227,"shear_stress","v + wd w/o coordinates","k_index"
20.3556141274238,0.534183002378321,"shear_stress","v + wd w/o coordinates","k_index"
23.2628818969087,0.532105759658635,"shear_stress","v + wd w/o coordinates","k_index"
26.1701496663936,0.534220362207051,"shear_stress","v + wd w/o coordinates","k_index"
29.0774174358785,0.535486027423126,"shear_stress","v + wd w/o coordinates","k_index"
31.9846852053635,0.536388296657591,"shear_stress","v + wd w/o coordinates","k_index"
34.8919529748484,0.537114002354092,"shear_stress","v + wd w/o coordinates","k_index"
37.7992207443333,0.537512070981777,"shear_stress","v + wd w/o coordinates","k_index"
40.7064885138182,0.536995214253928,"shear_stress","v + wd w/o coordinates","k_index"
43.6137562833031,0.53717975247776,"shear_stress","v + wd w/o coordinates","k_index"
46.521024052788,0.538620778000716,"shear_stress","v + wd w/o coordinates","k_index"
49.4282918222729,0.539831644834805,"shear_stress","v + wd w/o coordinates","k_index"
52.3355595917578,0.542415892438915,"shear_stress","v + wd w/o coordinates","k_index"
55.2428273612427,0.545479064215711,"shear_stress","v + wd w/o coordinates","k_index"
58.1500951307277,0.547129646548577,"shear_stress","v + wd w/o coordinates","k_index"
61.0573629002126,0.551001515045464,"shear_stress","v + wd w/o coordinates","k_index"
63.9646306696975,0.552236801059607,"shear_stress","v + wd w/o coordinates","k_index"
66.8718984391824,0.553779104839467,"shear_stress","v + wd w/o coordinates","k_index"
69.7791662086673,0.553631295626692,"shear_stress","v + wd w/o coordinates","k_index"
72.6864339781522,0.553703301268731,"shear_stress","v + wd w/o coordinates","k_index"
75.5937017476371,0.553930302430405,"shear_stress","v + wd w/o coordinates","k_index"
78.500969517122,0.553981595692784,"shear_stress","v + wd w/o coordinates","k_index"
81.4082372866069,0.554305776150029,"shear_stress","v + wd w/o coordinates","k_index"
84.3155050560919,0.55402057051746,"shear_stress","v + wd w/o coordinates","k_index"
87.2227728255768,0.55402057051746,"shear_stress","v + wd w/o coordinates","k_index"
90.1300405950617,0.553358429269139,"shear_stress","v + wd w/o coordinates","k_index"
93.0373083645466,0.553463040751816,"shear_stress","v + wd w/o coordinates","k_index"
95.9445761340315,0.553677319033238,"shear_stress","v + wd w/o coordinates","k_index"
98.8518439035164,0.553722295658892,"shear_stress","v + wd w/o coordinates","k_index"
101.759111673001,0.553722295658892,"shear_stress","v + wd w/o coordinates","k_index"
104.666379442486,0.552998083942061,"shear_stress","v + wd w/o coordinates","k_index"
107.573647211971,0.553384191058465,"shear_stress","v + wd w/o coordinates","k_index"
110.480914981456,0.553808677258169,"shear_stress","v + wd w/o coordinates","k_index"
113.388182750941,0.555914894287719,"shear_stress","v + wd w/o coordinates","k_index"
116.295450520426,0.556241408253503,"shear_stress","v + wd w/o coordinates","k_index"
119.202718289911,0.556241408253503,"shear_stress","v + wd w/o coordinates","k_index"
122.109986059396,0.555918077445625,"shear_stress","v + wd w/o coordinates","k_index"
125.017253828881,0.555980619411808,"shear_stress","v + wd w/o coordinates","k_index"
127.924521598366,0.555980619411808,"shear_stress","v + wd w/o coordinates","k_index"
130.83178936785,0.555980619411808,"shear_stress","v + wd w/o coordinates","k_index"
133.739057137335,0.556490174351779,"shear_stress","v + wd w/o coordinates","k_index"
136.64632490682,0.556948512085503,"shear_stress","v + wd w/o coordinates","k_index"
139.553592676305,0.557755635806907,"shear_stress","v + wd w/o coordinates","k_index"
142.46086044579,0.557755635806907,"shear_stress","v + wd w/o coordinates","k_index"
145.368128215275,0.557755635806907,"shear_stress","v + wd w/o coordinates","k_index"
