"alg_cover","yhat","predictors","model","index"
1,0.527574491974079,"alg_cover","sampling w/ coordinates","k_index"
2,0.530809455882898,"alg_cover","sampling w/ coordinates","k_index"
3,0.543546431102938,"alg_cover","sampling w/ coordinates","k_index"
4,0.53772062886155,"alg_cover","sampling w/ coordinates","k_index"
5,0.539225583020527,"alg_cover","sampling w/ coordinates","k_index"
