"ox_before","yhat","predictors","model","index"
10.64,2.49661573452749,"ox_before","all predictors w/ coordinates","shannon_index"
10.8105882352941,2.50521038953284,"ox_before","all predictors w/ coordinates","shannon_index"
10.9811764705882,2.51051416354947,"ox_before","all predictors w/ coordinates","shannon_index"
11.1517647058824,2.51001913645797,"ox_before","all predictors w/ coordinates","shannon_index"
11.3223529411765,2.50590944224334,"ox_before","all predictors w/ coordinates","shannon_index"
11.4929411764706,2.50339089208471,"ox_before","all predictors w/ coordinates","shannon_index"
11.6635294117647,2.5028594153711,"ox_before","all predictors w/ coordinates","shannon_index"
11.8341176470588,2.50253273935131,"ox_before","all predictors w/ coordinates","shannon_index"
12.0047058823529,2.50292388027978,"ox_before","all predictors w/ coordinates","shannon_index"
12.1752941176471,2.5043328958011,"ox_before","all predictors w/ coordinates","shannon_index"
12.3458823529412,2.50626523503746,"ox_before","all predictors w/ coordinates","shannon_index"
12.5164705882353,2.51187525345761,"ox_before","all predictors w/ coordinates","shannon_index"
12.6870588235294,2.51267295277752,"ox_before","all predictors w/ coordinates","shannon_index"
12.8576470588235,2.52111104095142,"ox_before","all predictors w/ coordinates","shannon_index"
13.0282352941176,2.52131319275231,"ox_before","all predictors w/ coordinates","shannon_index"
13.1988235294118,2.52131319275231,"ox_before","all predictors w/ coordinates","shannon_index"
13.3694117647059,2.51741989561913,"ox_before","all predictors w/ coordinates","shannon_index"
13.54,2.51822931101912,"ox_before","all predictors w/ coordinates","shannon_index"
