"clog_3_class_int","yhat","predictors","model","index"
0,0.54193368623627,"clog_3_class","sampling w/o coordinates","k_index"
1,0.540449828293935,"clog_3_class","sampling w/o coordinates","k_index"
2,0.539439449769882,"clog_3_class","sampling w/o coordinates","k_index"
