"wd_m","yhat","predictors","model","index"
0.08,2.49822292836648,"wd_m","all predictors w/ coordinates","shannon_index"
0.099,2.4980993413637,"wd_m","all predictors w/ coordinates","shannon_index"
0.118,2.50527298233605,"wd_m","all predictors w/ coordinates","shannon_index"
0.137,2.51338279909756,"wd_m","all predictors w/ coordinates","shannon_index"
0.156,2.51415777190512,"wd_m","all predictors w/ coordinates","shannon_index"
0.175,2.51518118586456,"wd_m","all predictors w/ coordinates","shannon_index"
0.194,2.51424873600728,"wd_m","all predictors w/ coordinates","shannon_index"
0.213,2.51410598567248,"wd_m","all predictors w/ coordinates","shannon_index"
0.232,2.51161548731148,"wd_m","all predictors w/ coordinates","shannon_index"
0.251,2.51414976982279,"wd_m","all predictors w/ coordinates","shannon_index"
0.27,2.51366693646297,"wd_m","all predictors w/ coordinates","shannon_index"
0.289,2.51336514808917,"wd_m","all predictors w/ coordinates","shannon_index"
0.308,2.51197413901029,"wd_m","all predictors w/ coordinates","shannon_index"
0.327,2.51218450162762,"wd_m","all predictors w/ coordinates","shannon_index"
0.346,2.51242927922599,"wd_m","all predictors w/ coordinates","shannon_index"
0.365,2.51151941070472,"wd_m","all predictors w/ coordinates","shannon_index"
0.384,2.51181374274638,"wd_m","all predictors w/ coordinates","shannon_index"
0.403,2.51229202357933,"wd_m","all predictors w/ coordinates","shannon_index"
0.422,2.51138896288553,"wd_m","all predictors w/ coordinates","shannon_index"
0.441,2.50954353527641,"wd_m","all predictors w/ coordinates","shannon_index"
0.46,2.50909550066116,"wd_m","all predictors w/ coordinates","shannon_index"
0.479,2.50837479699973,"wd_m","all predictors w/ coordinates","shannon_index"
0.498,2.50920054637607,"wd_m","all predictors w/ coordinates","shannon_index"
0.517,2.50909936083853,"wd_m","all predictors w/ coordinates","shannon_index"
0.536,2.50810102539089,"wd_m","all predictors w/ coordinates","shannon_index"
0.555,2.5069875646628,"wd_m","all predictors w/ coordinates","shannon_index"
0.574,2.50685310289393,"wd_m","all predictors w/ coordinates","shannon_index"
0.593,2.50615653507512,"wd_m","all predictors w/ coordinates","shannon_index"
0.612,2.50676789694282,"wd_m","all predictors w/ coordinates","shannon_index"
0.631,2.50831690841511,"wd_m","all predictors w/ coordinates","shannon_index"
0.65,2.50831690841511,"wd_m","all predictors w/ coordinates","shannon_index"
0.669,2.50976615525165,"wd_m","all predictors w/ coordinates","shannon_index"
0.688,2.50991365146182,"wd_m","all predictors w/ coordinates","shannon_index"
0.707,2.51041087830829,"wd_m","all predictors w/ coordinates","shannon_index"
0.726,2.5095662387717,"wd_m","all predictors w/ coordinates","shannon_index"
0.745,2.50844451061659,"wd_m","all predictors w/ coordinates","shannon_index"
0.764,2.50844451061659,"wd_m","all predictors w/ coordinates","shannon_index"
0.783,2.50745679963171,"wd_m","all predictors w/ coordinates","shannon_index"
0.802,2.50613201987153,"wd_m","all predictors w/ coordinates","shannon_index"
0.821,2.50591860664064,"wd_m","all predictors w/ coordinates","shannon_index"
0.84,2.50507470904755,"wd_m","all predictors w/ coordinates","shannon_index"
0.859,2.50507470904755,"wd_m","all predictors w/ coordinates","shannon_index"
0.878,2.5047433118851,"wd_m","all predictors w/ coordinates","shannon_index"
0.897,2.50392610543524,"wd_m","all predictors w/ coordinates","shannon_index"
0.916,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
0.935,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
0.954,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
0.973,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
0.992,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
1.011,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
1.03,2.50356690455439,"wd_m","all predictors w/ coordinates","shannon_index"
