"z","yhat","predictors","model","index"
229.672,2.3092012237311,"z","all predictors w/o coordinates","shannon_index"
253.0755,2.5353513557423,"z","all predictors w/o coordinates","shannon_index"
276.479,2.53966395283316,"z","all predictors w/o coordinates","shannon_index"
299.8825,2.55342434887831,"z","all predictors w/o coordinates","shannon_index"
323.286,2.55342434887831,"z","all predictors w/o coordinates","shannon_index"
346.6895,2.55342434887831,"z","all predictors w/o coordinates","shannon_index"
370.093,2.55411739454777,"z","all predictors w/o coordinates","shannon_index"
393.4965,2.5548632716564,"z","all predictors w/o coordinates","shannon_index"
416.9,2.55516213478773,"z","all predictors w/o coordinates","shannon_index"
440.3035,2.55529680146833,"z","all predictors w/o coordinates","shannon_index"
463.707,2.55458664865761,"z","all predictors w/o coordinates","shannon_index"
487.1105,2.55516465080497,"z","all predictors w/o coordinates","shannon_index"
510.514,2.55578837022929,"z","all predictors w/o coordinates","shannon_index"
533.9175,2.54764708565753,"z","all predictors w/o coordinates","shannon_index"
557.321,2.5484778228439,"z","all predictors w/o coordinates","shannon_index"
580.7245,2.55090196747137,"z","all predictors w/o coordinates","shannon_index"
604.128,2.56311955522767,"z","all predictors w/o coordinates","shannon_index"
627.5315,2.54274650093856,"z","all predictors w/o coordinates","shannon_index"
650.935,2.54279600446152,"z","all predictors w/o coordinates","shannon_index"
674.3385,2.54290978529381,"z","all predictors w/o coordinates","shannon_index"
697.742,2.54271325570663,"z","all predictors w/o coordinates","shannon_index"
721.1455,2.54232794871706,"z","all predictors w/o coordinates","shannon_index"
744.549,2.54261032723289,"z","all predictors w/o coordinates","shannon_index"
767.9525,2.54261032723289,"z","all predictors w/o coordinates","shannon_index"
791.356,2.52162171178936,"z","all predictors w/o coordinates","shannon_index"
814.7595,2.52231823760688,"z","all predictors w/o coordinates","shannon_index"
838.163,2.54310551894704,"z","all predictors w/o coordinates","shannon_index"
861.5665,2.54310551894704,"z","all predictors w/o coordinates","shannon_index"
884.97,2.54628950440047,"z","all predictors w/o coordinates","shannon_index"
908.3735,2.54628950440047,"z","all predictors w/o coordinates","shannon_index"
931.777,2.54629295447882,"z","all predictors w/o coordinates","shannon_index"
955.1805,2.54629295447882,"z","all predictors w/o coordinates","shannon_index"
978.584,2.54782284085202,"z","all predictors w/o coordinates","shannon_index"
1001.9875,2.5571249835599,"z","all predictors w/o coordinates","shannon_index"
1025.391,2.56118316946852,"z","all predictors w/o coordinates","shannon_index"
1048.7945,2.56118316946852,"z","all predictors w/o coordinates","shannon_index"
1072.198,2.56118316946852,"z","all predictors w/o coordinates","shannon_index"
1095.6015,2.56113911117419,"z","all predictors w/o coordinates","shannon_index"
1119.005,2.56597805450053,"z","all predictors w/o coordinates","shannon_index"
1142.4085,2.56597805450053,"z","all predictors w/o coordinates","shannon_index"
1165.812,2.56273888529082,"z","all predictors w/o coordinates","shannon_index"
1189.2155,2.56273888529082,"z","all predictors w/o coordinates","shannon_index"
1212.619,2.56273888529082,"z","all predictors w/o coordinates","shannon_index"
1236.0225,2.56273888529082,"z","all predictors w/o coordinates","shannon_index"
1259.426,2.56273888529082,"z","all predictors w/o coordinates","shannon_index"
1282.8295,2.56295146265,"z","all predictors w/o coordinates","shannon_index"
1306.233,2.56295146265,"z","all predictors w/o coordinates","shannon_index"
1329.6365,2.56295146265,"z","all predictors w/o coordinates","shannon_index"
1353.04,2.56295146265,"z","all predictors w/o coordinates","shannon_index"
1376.4435,2.56295146265,"z","all predictors w/o coordinates","shannon_index"
1399.847,2.51589316123873,"z","all predictors w/o coordinates","shannon_index"
