"conduct_during","yhat","predictors","model","index"
28.7,0.53552440505871,"conduct_during","all predictors w/o coordinates","k_index"
60.8941176470588,0.53552440505871,"conduct_during","all predictors w/o coordinates","k_index"
93.0882352941176,0.53552440505871,"conduct_during","all predictors w/o coordinates","k_index"
125.282352941176,0.53552440505871,"conduct_during","all predictors w/o coordinates","k_index"
157.476470588235,0.535431933884908,"conduct_during","all predictors w/o coordinates","k_index"
189.670588235294,0.535278276940163,"conduct_during","all predictors w/o coordinates","k_index"
221.864705882353,0.534994586324581,"conduct_during","all predictors w/o coordinates","k_index"
254.058823529412,0.535024936722715,"conduct_during","all predictors w/o coordinates","k_index"
286.252941176471,0.532373941749486,"conduct_during","all predictors w/o coordinates","k_index"
318.447058823529,0.530022774835256,"conduct_during","all predictors w/o coordinates","k_index"
350.641176470588,0.52967958171871,"conduct_during","all predictors w/o coordinates","k_index"
382.835294117647,0.530046531078499,"conduct_during","all predictors w/o coordinates","k_index"
415.029411764706,0.531038162612452,"conduct_during","all predictors w/o coordinates","k_index"
447.223529411765,0.531237434697501,"conduct_during","all predictors w/o coordinates","k_index"
479.417647058823,0.52962630107945,"conduct_during","all predictors w/o coordinates","k_index"
511.611764705882,0.529327950176834,"conduct_during","all predictors w/o coordinates","k_index"
543.805882352941,0.52888410160366,"conduct_during","all predictors w/o coordinates","k_index"
576,0.52888410160366,"conduct_during","all predictors w/o coordinates","k_index"
