"velocity","yhat","predictors","model","index"
0.01,0.243483310800339,"velocity","sampling w/o coordinates","rel_abundance"
0.0414,0.20629253398322,"velocity","sampling w/o coordinates","rel_abundance"
0.0728,0.203017324987471,"velocity","sampling w/o coordinates","rel_abundance"
0.1042,0.204819785925793,"velocity","sampling w/o coordinates","rel_abundance"
0.1356,0.215555965577045,"velocity","sampling w/o coordinates","rel_abundance"
0.167,0.211005504222595,"velocity","sampling w/o coordinates","rel_abundance"
0.1984,0.208473087806919,"velocity","sampling w/o coordinates","rel_abundance"
0.2298,0.213261743763319,"velocity","sampling w/o coordinates","rel_abundance"
0.2612,0.188876878987921,"velocity","sampling w/o coordinates","rel_abundance"
0.2926,0.191676283548414,"velocity","sampling w/o coordinates","rel_abundance"
0.324,0.188673238910269,"velocity","sampling w/o coordinates","rel_abundance"
0.3554,0.166614373912496,"velocity","sampling w/o coordinates","rel_abundance"
0.3868,0.155802744600536,"velocity","sampling w/o coordinates","rel_abundance"
0.4182,0.161312625163528,"velocity","sampling w/o coordinates","rel_abundance"
0.4496,0.192355576495713,"velocity","sampling w/o coordinates","rel_abundance"
0.481,0.199199759682988,"velocity","sampling w/o coordinates","rel_abundance"
0.5124,0.216392006183957,"velocity","sampling w/o coordinates","rel_abundance"
0.5438,0.209266849373105,"velocity","sampling w/o coordinates","rel_abundance"
0.5752,0.202601001472902,"velocity","sampling w/o coordinates","rel_abundance"
0.6066,0.197381928891277,"velocity","sampling w/o coordinates","rel_abundance"
0.638,0.204886366554193,"velocity","sampling w/o coordinates","rel_abundance"
0.6694,0.200748857682306,"velocity","sampling w/o coordinates","rel_abundance"
0.7008,0.191998266222341,"velocity","sampling w/o coordinates","rel_abundance"
0.7322,0.190883826919836,"velocity","sampling w/o coordinates","rel_abundance"
0.7636,0.188175314569014,"velocity","sampling w/o coordinates","rel_abundance"
0.795,0.193897360880294,"velocity","sampling w/o coordinates","rel_abundance"
0.8264,0.193397841434085,"velocity","sampling w/o coordinates","rel_abundance"
0.8578,0.193515210914214,"velocity","sampling w/o coordinates","rel_abundance"
0.8892,0.193197079638291,"velocity","sampling w/o coordinates","rel_abundance"
0.9206,0.189106444514268,"velocity","sampling w/o coordinates","rel_abundance"
0.952,0.189507941018814,"velocity","sampling w/o coordinates","rel_abundance"
0.9834,0.189223987621248,"velocity","sampling w/o coordinates","rel_abundance"
1.0148,0.189930008460376,"velocity","sampling w/o coordinates","rel_abundance"
1.0462,0.236466563150451,"velocity","sampling w/o coordinates","rel_abundance"
1.0776,0.241183475645677,"velocity","sampling w/o coordinates","rel_abundance"
1.109,0.243324559396435,"velocity","sampling w/o coordinates","rel_abundance"
1.1404,0.25278211318504,"velocity","sampling w/o coordinates","rel_abundance"
1.1718,0.245946096392193,"velocity","sampling w/o coordinates","rel_abundance"
1.2032,0.247447365401226,"velocity","sampling w/o coordinates","rel_abundance"
1.2346,0.247181975789351,"velocity","sampling w/o coordinates","rel_abundance"
1.266,0.259201703023993,"velocity","sampling w/o coordinates","rel_abundance"
1.2974,0.261964600883571,"velocity","sampling w/o coordinates","rel_abundance"
1.3288,0.261964600883571,"velocity","sampling w/o coordinates","rel_abundance"
1.3602,0.261964600883571,"velocity","sampling w/o coordinates","rel_abundance"
1.3916,0.262504892368775,"velocity","sampling w/o coordinates","rel_abundance"
1.423,0.262504892368775,"velocity","sampling w/o coordinates","rel_abundance"
1.4544,0.270409308843901,"velocity","sampling w/o coordinates","rel_abundance"
1.4858,0.270409308843901,"velocity","sampling w/o coordinates","rel_abundance"
1.5172,0.270409308843901,"velocity","sampling w/o coordinates","rel_abundance"
1.5486,0.270409308843901,"velocity","sampling w/o coordinates","rel_abundance"
1.58,0.270409308843901,"velocity","sampling w/o coordinates","rel_abundance"
