"froude","yhat","predictors","model","index"
0.00696716103911792,0.252336539466072,"froude","velocity w/ coordinates","rel_abundance"
0.02388151538084,0.224407758649991,"froude","velocity w/ coordinates","rel_abundance"
0.0407958697225622,0.231738635373336,"froude","velocity w/ coordinates","rel_abundance"
0.0577102240642843,0.200334886778836,"froude","velocity w/ coordinates","rel_abundance"
0.0746245784060064,0.187261908297875,"froude","velocity w/ coordinates","rel_abundance"
0.0915389327477285,0.186667192382393,"froude","velocity w/ coordinates","rel_abundance"
0.108453287089451,0.194480070050944,"froude","velocity w/ coordinates","rel_abundance"
0.125367641431173,0.195959215690554,"froude","velocity w/ coordinates","rel_abundance"
0.142281995772895,0.202371776241947,"froude","velocity w/ coordinates","rel_abundance"
0.159196350114617,0.203131873936703,"froude","velocity w/ coordinates","rel_abundance"
0.176110704456339,0.213073942292896,"froude","velocity w/ coordinates","rel_abundance"
0.193025058798061,0.218367645448005,"froude","velocity w/ coordinates","rel_abundance"
0.209939413139783,0.217615791148058,"froude","velocity w/ coordinates","rel_abundance"
0.226853767481506,0.225925155225451,"froude","velocity w/ coordinates","rel_abundance"
0.243768121823228,0.199697884610268,"froude","velocity w/ coordinates","rel_abundance"
0.26068247616495,0.184923650541114,"froude","velocity w/ coordinates","rel_abundance"
0.277596830506672,0.186007579026965,"froude","velocity w/ coordinates","rel_abundance"
0.294511184848394,0.185870023836119,"froude","velocity w/ coordinates","rel_abundance"
0.311425539190116,0.185792554064257,"froude","velocity w/ coordinates","rel_abundance"
0.328339893531838,0.187064823201918,"froude","velocity w/ coordinates","rel_abundance"
0.34525424787356,0.187515566081317,"froude","velocity w/ coordinates","rel_abundance"
0.362168602215283,0.191626897642251,"froude","velocity w/ coordinates","rel_abundance"
0.379082956557005,0.20258084866132,"froude","velocity w/ coordinates","rel_abundance"
0.395997310898727,0.204309458779689,"froude","velocity w/ coordinates","rel_abundance"
0.412911665240449,0.203759981642684,"froude","velocity w/ coordinates","rel_abundance"
0.429826019582171,0.203960558188286,"froude","velocity w/ coordinates","rel_abundance"
0.446740373923893,0.203250892637125,"froude","velocity w/ coordinates","rel_abundance"
0.463654728265615,0.200946204230638,"froude","velocity w/ coordinates","rel_abundance"
0.480569082607337,0.200946204230638,"froude","velocity w/ coordinates","rel_abundance"
0.497483436949059,0.201297368875843,"froude","velocity w/ coordinates","rel_abundance"
0.514397791290782,0.197650869269165,"froude","velocity w/ coordinates","rel_abundance"
0.531312145632504,0.204348762683501,"froude","velocity w/ coordinates","rel_abundance"
0.548226499974226,0.207056464877462,"froude","velocity w/ coordinates","rel_abundance"
0.565140854315948,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.58205520865767,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.598969562999392,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.615883917341114,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.632798271682836,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.649712626024558,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.666626980366281,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.683541334708003,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.700455689049725,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.717370043391447,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.734284397733169,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.751198752074891,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.768113106416613,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.785027460758336,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.801941815100058,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.81885616944178,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.835770523783502,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
0.852684878125224,0.217856938554043,"froude","velocity w/ coordinates","rel_abundance"
