"temp_during","yhat","predictors","model","index"
4.4,718.198487899843,"temp_during","all predictors w/ coordinates","abundance"
4.73846153846154,735.219327508138,"temp_during","all predictors w/ coordinates","abundance"
5.07692307692308,735.219327508138,"temp_during","all predictors w/ coordinates","abundance"
5.41538461538462,740.20594791061,"temp_during","all predictors w/ coordinates","abundance"
5.75384615384615,754.936334050676,"temp_during","all predictors w/ coordinates","abundance"
6.09230769230769,756.581829053615,"temp_during","all predictors w/ coordinates","abundance"
6.43076923076923,764.527370700248,"temp_during","all predictors w/ coordinates","abundance"
6.76923076923077,764.394472463143,"temp_during","all predictors w/ coordinates","abundance"
7.10769230769231,766.380693796182,"temp_during","all predictors w/ coordinates","abundance"
7.44615384615385,767.550964460497,"temp_during","all predictors w/ coordinates","abundance"
7.78461538461539,771.504436725318,"temp_during","all predictors w/ coordinates","abundance"
8.12307692307692,762.910962903911,"temp_during","all predictors w/ coordinates","abundance"
8.46153846153846,760.927023303417,"temp_during","all predictors w/ coordinates","abundance"
8.8,765.446698500699,"temp_during","all predictors w/ coordinates","abundance"
