"x","yhat","predictors","model","index"
2575575.53,0.579216594068103,"x","v + wd w/ coordinates","k_index"
2579649.17396,0.558273601647507,"x","v + wd w/ coordinates","k_index"
2583722.81792,0.533242447596834,"x","v + wd w/ coordinates","k_index"
2587796.46188,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2591870.10584,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2595943.7498,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2600017.39376,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2604091.03772,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2608164.68168,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2612238.32564,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2616311.9696,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2620385.61356,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2624459.25752,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2628532.90148,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2632606.54544,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2636680.1894,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2640753.83336,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2644827.47732,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2648901.12128,0.521975300473016,"x","v + wd w/ coordinates","k_index"
2652974.76524,0.517452542386052,"x","v + wd w/ coordinates","k_index"
2657048.4092,0.513050678477093,"x","v + wd w/ coordinates","k_index"
2661122.05316,0.513283565976717,"x","v + wd w/ coordinates","k_index"
2665195.69712,0.513314033367005,"x","v + wd w/ coordinates","k_index"
2669269.34108,0.513239450358153,"x","v + wd w/ coordinates","k_index"
2673342.98504,0.513239450358153,"x","v + wd w/ coordinates","k_index"
2677416.629,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2681490.27296,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2685563.91692,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2689637.56088,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2693711.20484,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2697784.8488,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2701858.49276,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2705932.13672,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2710005.78068,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2714079.42464,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2718153.0686,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2722226.71256,0.513235287176681,"x","v + wd w/ coordinates","k_index"
2726300.35652,0.517849702662305,"x","v + wd w/ coordinates","k_index"
2730374.00048,0.534253877985969,"x","v + wd w/ coordinates","k_index"
2734447.64444,0.542172483001448,"x","v + wd w/ coordinates","k_index"
2738521.2884,0.547300682044784,"x","v + wd w/ coordinates","k_index"
2742594.93236,0.544883072020491,"x","v + wd w/ coordinates","k_index"
2746668.57632,0.519850474566381,"x","v + wd w/ coordinates","k_index"
2750742.22028,0.520004603917316,"x","v + wd w/ coordinates","k_index"
2754815.86424,0.519732410232259,"x","v + wd w/ coordinates","k_index"
2758889.5082,0.519639425131396,"x","v + wd w/ coordinates","k_index"
2762963.15216,0.519874405130374,"x","v + wd w/ coordinates","k_index"
2767036.79612,0.519874405130374,"x","v + wd w/ coordinates","k_index"
2771110.44008,0.52262770530611,"x","v + wd w/ coordinates","k_index"
2775184.08404,0.528294349908909,"x","v + wd w/ coordinates","k_index"
2779257.728,0.52602683505206,"x","v + wd w/ coordinates","k_index"
