"sub_type_int","yhat","predictors","model","index"
0,754.144064814815,"sub_type","sampling w/ coordinates","abundance"
1,755.901606481482,"sub_type","sampling w/ coordinates","abundance"
2,757.318041666667,"sub_type","sampling w/ coordinates","abundance"
3,777.511856481481,"sub_type","sampling w/ coordinates","abundance"
