"conduct_after","yhat","predictors","model","index"
28.7,0.195870165447256,"conduct_after","all predictors w/ coordinates","rel_abundance"
61.3647058823529,0.195870165447256,"conduct_after","all predictors w/ coordinates","rel_abundance"
94.0294117647059,0.195870165447256,"conduct_after","all predictors w/ coordinates","rel_abundance"
126.694117647059,0.195870165447256,"conduct_after","all predictors w/ coordinates","rel_abundance"
159.358823529412,0.195743747809072,"conduct_after","all predictors w/ coordinates","rel_abundance"
192.023529411765,0.195746512378717,"conduct_after","all predictors w/ coordinates","rel_abundance"
224.688235294118,0.19578563127693,"conduct_after","all predictors w/ coordinates","rel_abundance"
257.352941176471,0.195690945206619,"conduct_after","all predictors w/ coordinates","rel_abundance"
290.017647058824,0.195343675682269,"conduct_after","all predictors w/ coordinates","rel_abundance"
322.682352941176,0.191829241681897,"conduct_after","all predictors w/ coordinates","rel_abundance"
355.347058823529,0.191497317536515,"conduct_after","all predictors w/ coordinates","rel_abundance"
388.011764705882,0.192080111161527,"conduct_after","all predictors w/ coordinates","rel_abundance"
420.676470588235,0.192491478208827,"conduct_after","all predictors w/ coordinates","rel_abundance"
453.341176470588,0.196793212214684,"conduct_after","all predictors w/ coordinates","rel_abundance"
486.005882352941,0.197074692158953,"conduct_after","all predictors w/ coordinates","rel_abundance"
518.670588235294,0.197434788136411,"conduct_after","all predictors w/ coordinates","rel_abundance"
551.335294117647,0.196942077356093,"conduct_after","all predictors w/ coordinates","rel_abundance"
584,0.196942077356093,"conduct_after","all predictors w/ coordinates","rel_abundance"
