"z","yhat","predictors","model","index"
229.672,2.220538301931,"z","sampling w/ coordinates","shannon_index"
253.0755,2.46887468096355,"z","sampling w/ coordinates","shannon_index"
276.479,2.47879359643797,"z","sampling w/ coordinates","shannon_index"
299.8825,2.49607835364094,"z","sampling w/ coordinates","shannon_index"
323.286,2.49607835364094,"z","sampling w/ coordinates","shannon_index"
346.6895,2.49607835364094,"z","sampling w/ coordinates","shannon_index"
370.093,2.50341547205223,"z","sampling w/ coordinates","shannon_index"
393.4965,2.5048099910941,"z","sampling w/ coordinates","shannon_index"
416.9,2.5046272238894,"z","sampling w/ coordinates","shannon_index"
440.3035,2.5051088370409,"z","sampling w/ coordinates","shannon_index"
463.707,2.50437778612127,"z","sampling w/ coordinates","shannon_index"
487.1105,2.49624232331567,"z","sampling w/ coordinates","shannon_index"
510.514,2.49781724145538,"z","sampling w/ coordinates","shannon_index"
533.9175,2.4967877554327,"z","sampling w/ coordinates","shannon_index"
557.321,2.50620883666542,"z","sampling w/ coordinates","shannon_index"
580.7245,2.52008834021094,"z","sampling w/ coordinates","shannon_index"
604.128,2.51429192468365,"z","sampling w/ coordinates","shannon_index"
627.5315,2.49306909503395,"z","sampling w/ coordinates","shannon_index"
650.935,2.49307490687896,"z","sampling w/ coordinates","shannon_index"
674.3385,2.48979960785645,"z","sampling w/ coordinates","shannon_index"
697.742,2.48238023742869,"z","sampling w/ coordinates","shannon_index"
721.1455,2.47958548276414,"z","sampling w/ coordinates","shannon_index"
744.549,2.48148103836661,"z","sampling w/ coordinates","shannon_index"
767.9525,2.48148103836661,"z","sampling w/ coordinates","shannon_index"
791.356,2.45288124367174,"z","sampling w/ coordinates","shannon_index"
814.7595,2.44508291500861,"z","sampling w/ coordinates","shannon_index"
838.163,2.49760430605299,"z","sampling w/ coordinates","shannon_index"
861.5665,2.49760430605299,"z","sampling w/ coordinates","shannon_index"
884.97,2.50264044643322,"z","sampling w/ coordinates","shannon_index"
908.3735,2.50264044643322,"z","sampling w/ coordinates","shannon_index"
931.777,2.50278256855259,"z","sampling w/ coordinates","shannon_index"
955.1805,2.50278256855259,"z","sampling w/ coordinates","shannon_index"
978.584,2.54763860974248,"z","sampling w/ coordinates","shannon_index"
1001.9875,2.70141318778991,"z","sampling w/ coordinates","shannon_index"
1025.391,2.70153488797204,"z","sampling w/ coordinates","shannon_index"
1048.7945,2.70153488797204,"z","sampling w/ coordinates","shannon_index"
1072.198,2.70153488797204,"z","sampling w/ coordinates","shannon_index"
1095.6015,2.70202219304928,"z","sampling w/ coordinates","shannon_index"
1119.005,2.70440591676103,"z","sampling w/ coordinates","shannon_index"
1142.4085,2.70440591676103,"z","sampling w/ coordinates","shannon_index"
1165.812,2.69822887557597,"z","sampling w/ coordinates","shannon_index"
1189.2155,2.69822887557597,"z","sampling w/ coordinates","shannon_index"
1212.619,2.69822887557597,"z","sampling w/ coordinates","shannon_index"
1236.0225,2.69822887557597,"z","sampling w/ coordinates","shannon_index"
1259.426,2.69822887557597,"z","sampling w/ coordinates","shannon_index"
1282.8295,2.69400504010671,"z","sampling w/ coordinates","shannon_index"
1306.233,2.69400504010671,"z","sampling w/ coordinates","shannon_index"
1329.6365,2.69400504010671,"z","sampling w/ coordinates","shannon_index"
1353.04,2.69400504010671,"z","sampling w/ coordinates","shannon_index"
1376.4435,2.69400504010671,"z","sampling w/ coordinates","shannon_index"
1399.847,2.712638611078,"z","sampling w/ coordinates","shannon_index"
