"wd_m","yhat","predictors","model","index"
0.08,0.534142199768116,"wd_m","all predictors w/ coordinates","k_index"
0.099,0.534142199768116,"wd_m","all predictors w/ coordinates","k_index"
0.118,0.534024868478042,"wd_m","all predictors w/ coordinates","k_index"
0.137,0.534402607328333,"wd_m","all predictors w/ coordinates","k_index"
0.156,0.534378481895677,"wd_m","all predictors w/ coordinates","k_index"
0.175,0.534479873003707,"wd_m","all predictors w/ coordinates","k_index"
0.194,0.534584827018066,"wd_m","all predictors w/ coordinates","k_index"
0.213,0.534780353206771,"wd_m","all predictors w/ coordinates","k_index"
0.232,0.533703084843642,"wd_m","all predictors w/ coordinates","k_index"
0.251,0.533560333815023,"wd_m","all predictors w/ coordinates","k_index"
0.27,0.533120110317361,"wd_m","all predictors w/ coordinates","k_index"
0.289,0.532475338167801,"wd_m","all predictors w/ coordinates","k_index"
0.308,0.532235607345203,"wd_m","all predictors w/ coordinates","k_index"
0.327,0.531932392437014,"wd_m","all predictors w/ coordinates","k_index"
0.346,0.531944258829474,"wd_m","all predictors w/ coordinates","k_index"
0.365,0.531869787948929,"wd_m","all predictors w/ coordinates","k_index"
0.384,0.531853286433375,"wd_m","all predictors w/ coordinates","k_index"
0.403,0.531135898743456,"wd_m","all predictors w/ coordinates","k_index"
0.422,0.53002662877712,"wd_m","all predictors w/ coordinates","k_index"
0.441,0.529511064982822,"wd_m","all predictors w/ coordinates","k_index"
0.46,0.529528896089254,"wd_m","all predictors w/ coordinates","k_index"
0.479,0.529491880342051,"wd_m","all predictors w/ coordinates","k_index"
0.498,0.529411463800228,"wd_m","all predictors w/ coordinates","k_index"
0.517,0.528808105812569,"wd_m","all predictors w/ coordinates","k_index"
0.536,0.528837449909438,"wd_m","all predictors w/ coordinates","k_index"
0.555,0.528735042294935,"wd_m","all predictors w/ coordinates","k_index"
0.574,0.528606102215257,"wd_m","all predictors w/ coordinates","k_index"
0.593,0.528013651061761,"wd_m","all predictors w/ coordinates","k_index"
0.612,0.527734691367787,"wd_m","all predictors w/ coordinates","k_index"
0.631,0.527433273572239,"wd_m","all predictors w/ coordinates","k_index"
0.65,0.527116807186082,"wd_m","all predictors w/ coordinates","k_index"
0.669,0.526854794496011,"wd_m","all predictors w/ coordinates","k_index"
0.688,0.52663020492342,"wd_m","all predictors w/ coordinates","k_index"
0.707,0.525784533589836,"wd_m","all predictors w/ coordinates","k_index"
0.726,0.525342910727778,"wd_m","all predictors w/ coordinates","k_index"
0.745,0.525241867850711,"wd_m","all predictors w/ coordinates","k_index"
0.764,0.524879403577448,"wd_m","all predictors w/ coordinates","k_index"
0.783,0.524133562280394,"wd_m","all predictors w/ coordinates","k_index"
0.802,0.523692064109873,"wd_m","all predictors w/ coordinates","k_index"
0.821,0.523372518663292,"wd_m","all predictors w/ coordinates","k_index"
0.84,0.523360306474338,"wd_m","all predictors w/ coordinates","k_index"
0.859,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.878,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.897,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.916,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.935,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.954,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.973,0.523367686675597,"wd_m","all predictors w/ coordinates","k_index"
0.992,0.523409752072875,"wd_m","all predictors w/ coordinates","k_index"
1.011,0.523409752072875,"wd_m","all predictors w/ coordinates","k_index"
1.03,0.523409752072875,"wd_m","all predictors w/ coordinates","k_index"
