"wd_m","yhat","predictors","model","index"
0.08,2.55246295773207,"wd_m","v + wd w/o coordinates","shannon_index"
0.099,2.5471881245184,"wd_m","v + wd w/o coordinates","shannon_index"
0.118,2.57428328027743,"wd_m","v + wd w/o coordinates","shannon_index"
0.137,2.60851671543182,"wd_m","v + wd w/o coordinates","shannon_index"
0.156,2.66861546024594,"wd_m","v + wd w/o coordinates","shannon_index"
0.175,2.67810574466883,"wd_m","v + wd w/o coordinates","shannon_index"
0.194,2.66783941981207,"wd_m","v + wd w/o coordinates","shannon_index"
0.213,2.65458598992686,"wd_m","v + wd w/o coordinates","shannon_index"
0.232,2.62075770806394,"wd_m","v + wd w/o coordinates","shannon_index"
0.251,2.64163374599447,"wd_m","v + wd w/o coordinates","shannon_index"
0.27,2.64771447994966,"wd_m","v + wd w/o coordinates","shannon_index"
0.289,2.66220594374006,"wd_m","v + wd w/o coordinates","shannon_index"
0.308,2.68013509374448,"wd_m","v + wd w/o coordinates","shannon_index"
0.327,2.69586396053327,"wd_m","v + wd w/o coordinates","shannon_index"
0.346,2.70741358179675,"wd_m","v + wd w/o coordinates","shannon_index"
0.365,2.71019418242394,"wd_m","v + wd w/o coordinates","shannon_index"
0.384,2.70982024706464,"wd_m","v + wd w/o coordinates","shannon_index"
0.403,2.68953653153711,"wd_m","v + wd w/o coordinates","shannon_index"
0.422,2.6948769206076,"wd_m","v + wd w/o coordinates","shannon_index"
0.441,2.68935460856954,"wd_m","v + wd w/o coordinates","shannon_index"
0.46,2.69114952190105,"wd_m","v + wd w/o coordinates","shannon_index"
0.479,2.69874345884257,"wd_m","v + wd w/o coordinates","shannon_index"
0.498,2.72213416237108,"wd_m","v + wd w/o coordinates","shannon_index"
0.517,2.7176343230329,"wd_m","v + wd w/o coordinates","shannon_index"
0.536,2.6829262350104,"wd_m","v + wd w/o coordinates","shannon_index"
0.555,2.6712958413969,"wd_m","v + wd w/o coordinates","shannon_index"
0.574,2.66138312059279,"wd_m","v + wd w/o coordinates","shannon_index"
0.593,2.65585877425409,"wd_m","v + wd w/o coordinates","shannon_index"
0.612,2.66671976314007,"wd_m","v + wd w/o coordinates","shannon_index"
0.631,2.67605948208995,"wd_m","v + wd w/o coordinates","shannon_index"
0.65,2.67609423299519,"wd_m","v + wd w/o coordinates","shannon_index"
0.669,2.6907170204863,"wd_m","v + wd w/o coordinates","shannon_index"
0.688,2.70043608363505,"wd_m","v + wd w/o coordinates","shannon_index"
0.707,2.70948821200161,"wd_m","v + wd w/o coordinates","shannon_index"
0.726,2.71476563117647,"wd_m","v + wd w/o coordinates","shannon_index"
0.745,2.72391567186619,"wd_m","v + wd w/o coordinates","shannon_index"
0.764,2.72535863117981,"wd_m","v + wd w/o coordinates","shannon_index"
0.783,2.71797611745428,"wd_m","v + wd w/o coordinates","shannon_index"
0.802,2.68737032225961,"wd_m","v + wd w/o coordinates","shannon_index"
0.821,2.68072403587444,"wd_m","v + wd w/o coordinates","shannon_index"
0.84,2.66935401373263,"wd_m","v + wd w/o coordinates","shannon_index"
0.859,2.66205293741424,"wd_m","v + wd w/o coordinates","shannon_index"
0.878,2.6615839449564,"wd_m","v + wd w/o coordinates","shannon_index"
0.897,2.65405907751181,"wd_m","v + wd w/o coordinates","shannon_index"
0.916,2.65276464261815,"wd_m","v + wd w/o coordinates","shannon_index"
0.935,2.65276464261815,"wd_m","v + wd w/o coordinates","shannon_index"
0.954,2.65276464261815,"wd_m","v + wd w/o coordinates","shannon_index"
0.973,2.65276464261815,"wd_m","v + wd w/o coordinates","shannon_index"
0.992,2.65404568554566,"wd_m","v + wd w/o coordinates","shannon_index"
1.011,2.65404568554566,"wd_m","v + wd w/o coordinates","shannon_index"
1.03,2.65404568554566,"wd_m","v + wd w/o coordinates","shannon_index"
