"clog_3_class_int","yhat","predictors","model","index"
0,0.535071313331611,"clog_3_class","sampling w/ coordinates","k_index"
1,0.53905431751134,"clog_3_class","sampling w/ coordinates","k_index"
2,0.510492997690798,"clog_3_class","sampling w/ coordinates","k_index"
