"sub_type_int","yhat","predictors","model","index"
0,0.190781739408892,"sub_type","sampling w/ coordinates","rel_abundance"
1,0.190781739408892,"sub_type","sampling w/ coordinates","rel_abundance"
2,0.193708412349224,"sub_type","sampling w/ coordinates","rel_abundance"
3,0.200884340680204,"sub_type","sampling w/ coordinates","rel_abundance"
