"clog_6_class_int","yhat","predictors","model","index"
0,0.547108895553529,"clog_6_class","sampling w/o coordinates","k_index"
1,0.54677621156757,"clog_6_class","sampling w/o coordinates","k_index"
2,0.54096890933575,"clog_6_class","sampling w/o coordinates","k_index"
3,0.539520529659256,"clog_6_class","sampling w/o coordinates","k_index"
4,0.53568832023219,"clog_6_class","sampling w/o coordinates","k_index"
5,0.517676536571467,"clog_6_class","sampling w/o coordinates","k_index"
6,0.512603347959546,"clog_6_class","sampling w/o coordinates","k_index"
