"clog_3_class_int","yhat","predictors","model","index"
0,0.197012927510114,"clog_3_class","all predictors w/ coordinates","rel_abundance"
1,0.189402799766474,"clog_3_class","all predictors w/ coordinates","rel_abundance"
2,0.185121221796841,"clog_3_class","all predictors w/ coordinates","rel_abundance"
