"clog_3_class_int","yhat","predictors","model","index"
0,767.482955820031,"clog_3_class","all predictors w/ coordinates","abundance"
1,742.227288335556,"clog_3_class","all predictors w/ coordinates","abundance"
2,670.926782607756,"clog_3_class","all predictors w/ coordinates","abundance"
