"clog_3_class_int","yhat","predictors","model","index"
0,0.531969226509153,"clog_3_class","all predictors w/ coordinates","k_index"
1,0.531346746986735,"clog_3_class","all predictors w/ coordinates","k_index"
2,0.521264285597798,"clog_3_class","all predictors w/ coordinates","k_index"
