"clog_3_class_int","yhat","predictors","model","index"
0,0.197145401235814,"clog_3_class","all predictors w/ coordinates","rel_abundance"
1,0.188078422551121,"clog_3_class","all predictors w/ coordinates","rel_abundance"
2,0.184154014760291,"clog_3_class","all predictors w/ coordinates","rel_abundance"
