"clog_6_class_int","yhat","predictors","model","index"
0,745.650089333023,"clog_6_class","sampling w/o coordinates","abundance"
1,728.72787301264,"clog_6_class","sampling w/o coordinates","abundance"
2,728.72787301264,"clog_6_class","sampling w/o coordinates","abundance"
3,728.72787301264,"clog_6_class","sampling w/o coordinates","abundance"
4,712.716509725737,"clog_6_class","sampling w/o coordinates","abundance"
5,712.716509725737,"clog_6_class","sampling w/o coordinates","abundance"
6,712.716509725737,"clog_6_class","sampling w/o coordinates","abundance"
