"moos_cover","yhat","predictors","model","index"
0,753.990911533642,"moos_cover","all predictors w/ coordinates","abundance"
1,770.750067973123,"moos_cover","all predictors w/ coordinates","abundance"
2,759.084406506019,"moos_cover","all predictors w/ coordinates","abundance"
3,780.188207143423,"moos_cover","all predictors w/ coordinates","abundance"
