"conduct_during","yhat","predictors","model","index"
28.7,0.538102470181322,"conduct_during","all predictors w/ coordinates","k_index"
60.8941176470588,0.538102470181322,"conduct_during","all predictors w/ coordinates","k_index"
93.0882352941176,0.538102470181322,"conduct_during","all predictors w/ coordinates","k_index"
125.282352941176,0.538102470181322,"conduct_during","all predictors w/ coordinates","k_index"
157.476470588235,0.537961614428314,"conduct_during","all predictors w/ coordinates","k_index"
189.670588235294,0.537700381289491,"conduct_during","all predictors w/ coordinates","k_index"
221.864705882353,0.537340003229819,"conduct_during","all predictors w/ coordinates","k_index"
254.058823529412,0.537376670290263,"conduct_during","all predictors w/ coordinates","k_index"
286.252941176471,0.533934826125775,"conduct_during","all predictors w/ coordinates","k_index"
318.447058823529,0.529215925650858,"conduct_during","all predictors w/ coordinates","k_index"
350.641176470588,0.528737517386274,"conduct_during","all predictors w/ coordinates","k_index"
382.835294117647,0.528458841906673,"conduct_during","all predictors w/ coordinates","k_index"
415.029411764706,0.530131536671972,"conduct_during","all predictors w/ coordinates","k_index"
447.223529411765,0.52973608366302,"conduct_during","all predictors w/ coordinates","k_index"
479.417647058823,0.527847622264961,"conduct_during","all predictors w/ coordinates","k_index"
511.611764705882,0.527768435694091,"conduct_during","all predictors w/ coordinates","k_index"
543.805882352941,0.527768704332989,"conduct_during","all predictors w/ coordinates","k_index"
576,0.527768704332989,"conduct_during","all predictors w/ coordinates","k_index"
