"temp_before","yhat","predictors","model","index"
4,0.529919107858505,"temp_before","sampling w/ coordinates","k_index"
4.29411764705882,0.529919107858505,"temp_before","sampling w/ coordinates","k_index"
4.58823529411765,0.531351383982433,"temp_before","sampling w/ coordinates","k_index"
4.88235294117647,0.533816781791824,"temp_before","sampling w/ coordinates","k_index"
5.17647058823529,0.533816781791824,"temp_before","sampling w/ coordinates","k_index"
5.47058823529412,0.532466493340002,"temp_before","sampling w/ coordinates","k_index"
5.76470588235294,0.534017079095874,"temp_before","sampling w/ coordinates","k_index"
6.05882352941176,0.534017079095874,"temp_before","sampling w/ coordinates","k_index"
6.35294117647059,0.534017079095874,"temp_before","sampling w/ coordinates","k_index"
6.64705882352941,0.532131637308609,"temp_before","sampling w/ coordinates","k_index"
6.94117647058824,0.532776683741422,"temp_before","sampling w/ coordinates","k_index"
7.23529411764706,0.532776683741422,"temp_before","sampling w/ coordinates","k_index"
7.52941176470588,0.531125766708067,"temp_before","sampling w/ coordinates","k_index"
7.82352941176471,0.530724040267092,"temp_before","sampling w/ coordinates","k_index"
8.11764705882353,0.531545632070413,"temp_before","sampling w/ coordinates","k_index"
8.41176470588235,0.523255937060134,"temp_before","sampling w/ coordinates","k_index"
8.70588235294118,0.523255937060134,"temp_before","sampling w/ coordinates","k_index"
9,0.523255937060134,"temp_before","sampling w/ coordinates","k_index"
