"ox_before","yhat","predictors","model","index"
10.64,745.641478251764,"ox_before","all predictors w/ coordinates","abundance"
10.8105882352941,741.522269697972,"ox_before","all predictors w/ coordinates","abundance"
10.9811764705882,740.948987290564,"ox_before","all predictors w/ coordinates","abundance"
11.1517647058824,743.117589451058,"ox_before","all predictors w/ coordinates","abundance"
11.3223529411765,743.604571549824,"ox_before","all predictors w/ coordinates","abundance"
11.4929411764706,741.838279111552,"ox_before","all predictors w/ coordinates","abundance"
11.6635294117647,741.323108123898,"ox_before","all predictors w/ coordinates","abundance"
11.8341176470588,744.776105037478,"ox_before","all predictors w/ coordinates","abundance"
12.0047058823529,744.453682197972,"ox_before","all predictors w/ coordinates","abundance"
12.1752941176471,750.301385901676,"ox_before","all predictors w/ coordinates","abundance"
12.3458823529412,752.14527093254,"ox_before","all predictors w/ coordinates","abundance"
12.5164705882353,753.547914142416,"ox_before","all predictors w/ coordinates","abundance"
12.6870588235294,753.447941920194,"ox_before","all predictors w/ coordinates","abundance"
12.8576470588235,753.711444235009,"ox_before","all predictors w/ coordinates","abundance"
13.0282352941176,786.637838833774,"ox_before","all predictors w/ coordinates","abundance"
13.1988235294118,786.637838833774,"ox_before","all predictors w/ coordinates","abundance"
13.3694117647059,856.487674481922,"ox_before","all predictors w/ coordinates","abundance"
13.54,862.305947630071,"ox_before","all predictors w/ coordinates","abundance"
