"wd_m","yhat","predictors","model","index"
0.08,0.558226251802235,"wd_m","v + wd w/ coordinates","k_index"
0.099,0.562197787618196,"wd_m","v + wd w/ coordinates","k_index"
0.118,0.55100547970721,"wd_m","v + wd w/ coordinates","k_index"
0.137,0.558574514739491,"wd_m","v + wd w/ coordinates","k_index"
0.156,0.559776009612337,"wd_m","v + wd w/ coordinates","k_index"
0.175,0.563110885037868,"wd_m","v + wd w/ coordinates","k_index"
0.194,0.556126702335422,"wd_m","v + wd w/ coordinates","k_index"
0.213,0.562928338190196,"wd_m","v + wd w/ coordinates","k_index"
0.232,0.542999094352126,"wd_m","v + wd w/ coordinates","k_index"
0.251,0.58439820556453,"wd_m","v + wd w/ coordinates","k_index"
0.27,0.553011007951917,"wd_m","v + wd w/ coordinates","k_index"
0.289,0.551078131594868,"wd_m","v + wd w/ coordinates","k_index"
0.308,0.549241078293158,"wd_m","v + wd w/ coordinates","k_index"
0.327,0.534593402684011,"wd_m","v + wd w/ coordinates","k_index"
0.346,0.547857891250816,"wd_m","v + wd w/ coordinates","k_index"
0.365,0.53488303327726,"wd_m","v + wd w/ coordinates","k_index"
0.384,0.535943527947421,"wd_m","v + wd w/ coordinates","k_index"
0.403,0.507766245760851,"wd_m","v + wd w/ coordinates","k_index"
0.422,0.52733120156659,"wd_m","v + wd w/ coordinates","k_index"
0.441,0.521773620750065,"wd_m","v + wd w/ coordinates","k_index"
0.46,0.518110690776397,"wd_m","v + wd w/ coordinates","k_index"
0.479,0.519930969440827,"wd_m","v + wd w/ coordinates","k_index"
0.498,0.525821958634037,"wd_m","v + wd w/ coordinates","k_index"
0.517,0.516491201982178,"wd_m","v + wd w/ coordinates","k_index"
0.536,0.516764399871506,"wd_m","v + wd w/ coordinates","k_index"
0.555,0.508493677885444,"wd_m","v + wd w/ coordinates","k_index"
0.574,0.507220769714978,"wd_m","v + wd w/ coordinates","k_index"
0.593,0.510898263538601,"wd_m","v + wd w/ coordinates","k_index"
0.612,0.510187205375621,"wd_m","v + wd w/ coordinates","k_index"
0.631,0.514232956079973,"wd_m","v + wd w/ coordinates","k_index"
0.65,0.506632580042437,"wd_m","v + wd w/ coordinates","k_index"
0.669,0.505961399076989,"wd_m","v + wd w/ coordinates","k_index"
0.688,0.51207188796252,"wd_m","v + wd w/ coordinates","k_index"
0.707,0.506360493703849,"wd_m","v + wd w/ coordinates","k_index"
0.726,0.506255477045973,"wd_m","v + wd w/ coordinates","k_index"
0.745,0.503930835777687,"wd_m","v + wd w/ coordinates","k_index"
0.764,0.500920825223956,"wd_m","v + wd w/ coordinates","k_index"
0.783,0.496218613348901,"wd_m","v + wd w/ coordinates","k_index"
0.802,0.486667672310162,"wd_m","v + wd w/ coordinates","k_index"
0.821,0.486360388428525,"wd_m","v + wd w/ coordinates","k_index"
0.84,0.486145704915678,"wd_m","v + wd w/ coordinates","k_index"
0.859,0.486422288266045,"wd_m","v + wd w/ coordinates","k_index"
0.878,0.488781141255189,"wd_m","v + wd w/ coordinates","k_index"
0.897,0.488735740590427,"wd_m","v + wd w/ coordinates","k_index"
0.916,0.487735497109868,"wd_m","v + wd w/ coordinates","k_index"
0.935,0.487735497109868,"wd_m","v + wd w/ coordinates","k_index"
0.954,0.487793897933982,"wd_m","v + wd w/ coordinates","k_index"
0.973,0.487793897933982,"wd_m","v + wd w/ coordinates","k_index"
0.992,0.48858664771197,"wd_m","v + wd w/ coordinates","k_index"
1.011,0.48858664771197,"wd_m","v + wd w/ coordinates","k_index"
1.03,0.48858664771197,"wd_m","v + wd w/ coordinates","k_index"
