"x","yhat","predictors","model","index"
2575575.53,0.203399621784218,"x","all predictors w/ coordinates","rel_abundance"
2579649.17396,0.200681514284414,"x","all predictors w/ coordinates","rel_abundance"
2583722.81792,0.19796421591846,"x","all predictors w/ coordinates","rel_abundance"
2587796.46188,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2591870.10584,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2595943.7498,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2600017.39376,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2604091.03772,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2608164.68168,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2612238.32564,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2616311.9696,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2620385.61356,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2624459.25752,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2628532.90148,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2632606.54544,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2636680.1894,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2640753.83336,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2644827.47732,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2648901.12128,0.195864625288235,"x","all predictors w/ coordinates","rel_abundance"
2652974.76524,0.195477274153512,"x","all predictors w/ coordinates","rel_abundance"
2657048.4092,0.194512687345405,"x","all predictors w/ coordinates","rel_abundance"
2661122.05316,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2665195.69712,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2669269.34108,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2673342.98504,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2677416.629,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2681490.27296,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2685563.91692,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2689637.56088,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2693711.20484,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2697784.8488,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2701858.49276,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2705932.13672,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2710005.78068,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2714079.42464,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2718153.0686,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2722226.71256,0.194497344376578,"x","all predictors w/ coordinates","rel_abundance"
2726300.35652,0.192722144218936,"x","all predictors w/ coordinates","rel_abundance"
2730374.00048,0.192840156299713,"x","all predictors w/ coordinates","rel_abundance"
2734447.64444,0.192799154009674,"x","all predictors w/ coordinates","rel_abundance"
2738521.2884,0.193690319224492,"x","all predictors w/ coordinates","rel_abundance"
2742594.93236,0.193239266450901,"x","all predictors w/ coordinates","rel_abundance"
2746668.57632,0.192564902683112,"x","all predictors w/ coordinates","rel_abundance"
2750742.22028,0.192530056822649,"x","all predictors w/ coordinates","rel_abundance"
2754815.86424,0.192370833040656,"x","all predictors w/ coordinates","rel_abundance"
2758889.5082,0.192124406508763,"x","all predictors w/ coordinates","rel_abundance"
2762963.15216,0.19225200711965,"x","all predictors w/ coordinates","rel_abundance"
2767036.79612,0.19225200711965,"x","all predictors w/ coordinates","rel_abundance"
2771110.44008,0.192604806581011,"x","all predictors w/ coordinates","rel_abundance"
2775184.08404,0.192688491527821,"x","all predictors w/ coordinates","rel_abundance"
2779257.728,0.192992833079199,"x","all predictors w/ coordinates","rel_abundance"
