"conduct_before","yhat","predictors","model","index"
28.8,0.533196851482358,"conduct_before","all predictors w/ coordinates","k_index"
61.2235294117647,0.533196851482358,"conduct_before","all predictors w/ coordinates","k_index"
93.6470588235294,0.533196851482358,"conduct_before","all predictors w/ coordinates","k_index"
126.070588235294,0.533196851482358,"conduct_before","all predictors w/ coordinates","k_index"
158.494117647059,0.532777536555591,"conduct_before","all predictors w/ coordinates","k_index"
190.917647058824,0.532769265396858,"conduct_before","all predictors w/ coordinates","k_index"
223.341176470588,0.532740008568068,"conduct_before","all predictors w/ coordinates","k_index"
255.764705882353,0.532740008568068,"conduct_before","all predictors w/ coordinates","k_index"
288.188235294118,0.53187414210071,"conduct_before","all predictors w/ coordinates","k_index"
320.611764705882,0.529001666491536,"conduct_before","all predictors w/ coordinates","k_index"
353.035294117647,0.530675566338413,"conduct_before","all predictors w/ coordinates","k_index"
385.458823529412,0.53011003876938,"conduct_before","all predictors w/ coordinates","k_index"
417.882352941177,0.531124788901274,"conduct_before","all predictors w/ coordinates","k_index"
450.305882352941,0.53038690064757,"conduct_before","all predictors w/ coordinates","k_index"
482.729411764706,0.526521215785195,"conduct_before","all predictors w/ coordinates","k_index"
515.152941176471,0.526268601986335,"conduct_before","all predictors w/ coordinates","k_index"
547.576470588235,0.525759772790801,"conduct_before","all predictors w/ coordinates","k_index"
580,0.525759772790801,"conduct_before","all predictors w/ coordinates","k_index"
