"velocity","yhat","predictors","model","index"
0.01,2.22709404350515,"velocity","all predictors w/o coordinates","shannon_index"
0.0478,2.19988114651347,"velocity","all predictors w/o coordinates","shannon_index"
0.0856,2.39326919950005,"velocity","all predictors w/o coordinates","shannon_index"
0.1234,2.43915237426974,"velocity","all predictors w/o coordinates","shannon_index"
0.1612,2.47270236553057,"velocity","all predictors w/o coordinates","shannon_index"
0.199,2.47243685637047,"velocity","all predictors w/o coordinates","shannon_index"
0.2368,2.55316055080165,"velocity","all predictors w/o coordinates","shannon_index"
0.2746,2.54699251436345,"velocity","all predictors w/o coordinates","shannon_index"
0.3124,2.55590825147279,"velocity","all predictors w/o coordinates","shannon_index"
0.3502,2.63074132396033,"velocity","all predictors w/o coordinates","shannon_index"
0.388,2.70233495981581,"velocity","all predictors w/o coordinates","shannon_index"
0.4258,2.68440469953677,"velocity","all predictors w/o coordinates","shannon_index"
0.4636,2.65832530407478,"velocity","all predictors w/o coordinates","shannon_index"
0.5014,2.67106208863898,"velocity","all predictors w/o coordinates","shannon_index"
0.5392,2.73544336871608,"velocity","all predictors w/o coordinates","shannon_index"
0.577,2.74151793439481,"velocity","all predictors w/o coordinates","shannon_index"
0.6148,2.75059952011224,"velocity","all predictors w/o coordinates","shannon_index"
0.6526,2.75803731863308,"velocity","all predictors w/o coordinates","shannon_index"
0.6904,2.74122761366754,"velocity","all predictors w/o coordinates","shannon_index"
0.7282,2.73863964443486,"velocity","all predictors w/o coordinates","shannon_index"
0.766,2.76011294472045,"velocity","all predictors w/o coordinates","shannon_index"
0.8038,2.75221892470575,"velocity","all predictors w/o coordinates","shannon_index"
0.8416,2.71289444644598,"velocity","all predictors w/o coordinates","shannon_index"
0.8794,2.7306667127633,"velocity","all predictors w/o coordinates","shannon_index"
0.9172,2.72586078758257,"velocity","all predictors w/o coordinates","shannon_index"
0.955,2.80106305908682,"velocity","all predictors w/o coordinates","shannon_index"
0.9928,2.79811500660751,"velocity","all predictors w/o coordinates","shannon_index"
1.0306,2.82140642415354,"velocity","all predictors w/o coordinates","shannon_index"
1.0684,2.83097393810749,"velocity","all predictors w/o coordinates","shannon_index"
1.1062,2.82840280407581,"velocity","all predictors w/o coordinates","shannon_index"
1.144,2.82190605976443,"velocity","all predictors w/o coordinates","shannon_index"
1.1818,2.81318181763957,"velocity","all predictors w/o coordinates","shannon_index"
1.2196,2.81162626037131,"velocity","all predictors w/o coordinates","shannon_index"
1.2574,2.80479452564665,"velocity","all predictors w/o coordinates","shannon_index"
1.2952,2.81602476364461,"velocity","all predictors w/o coordinates","shannon_index"
1.333,2.82338309201641,"velocity","all predictors w/o coordinates","shannon_index"
1.3708,2.82940318921338,"velocity","all predictors w/o coordinates","shannon_index"
1.4086,2.82991238489099,"velocity","all predictors w/o coordinates","shannon_index"
1.4464,2.84231185783511,"velocity","all predictors w/o coordinates","shannon_index"
1.4842,2.84135835239853,"velocity","all predictors w/o coordinates","shannon_index"
1.522,2.82342971515828,"velocity","all predictors w/o coordinates","shannon_index"
1.5598,2.81986489017373,"velocity","all predictors w/o coordinates","shannon_index"
1.5976,2.81633141798818,"velocity","all predictors w/o coordinates","shannon_index"
1.6354,2.19724584157592,"velocity","all predictors w/o coordinates","shannon_index"
1.6732,2.19724584157592,"velocity","all predictors w/o coordinates","shannon_index"
1.711,2.19724584157592,"velocity","all predictors w/o coordinates","shannon_index"
1.7488,2.19724584157592,"velocity","all predictors w/o coordinates","shannon_index"
1.7866,2.20746117584623,"velocity","all predictors w/o coordinates","shannon_index"
1.8244,2.20746117584623,"velocity","all predictors w/o coordinates","shannon_index"
1.8622,2.20746117584623,"velocity","all predictors w/o coordinates","shannon_index"
1.9,2.20746117584623,"velocity","all predictors w/o coordinates","shannon_index"
