"conduct_after","yhat","predictors","model","index"
28.7,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
55.7142857142857,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
82.7285714285714,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
109.742857142857,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
136.757142857143,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
163.771428571429,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
190.785714285714,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
217.8,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
244.814285714286,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
271.828571428571,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
298.842857142857,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
325.857142857143,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
352.871428571429,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
379.885714285714,0.18047286077416,"conduct_after","sampling w/o coordinates","rel_abundance"
406.9,0.18300327822647,"conduct_after","sampling w/o coordinates","rel_abundance"
433.914285714286,0.214393347069837,"conduct_after","sampling w/o coordinates","rel_abundance"
460.928571428571,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
487.942857142857,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
514.957142857143,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
541.971428571429,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
568.985714285714,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
596,0.22433444780662,"conduct_after","sampling w/o coordinates","rel_abundance"
