"velocity","yhat","predictors","model","index"
0.01,1843.86511075055,"velocity_c","velocity w/o coordinates","abundance"
0.0414,1666.23598480225,"velocity_c","velocity w/o coordinates","abundance"
0.0728,1609.23380370493,"velocity_c","velocity w/o coordinates","abundance"
0.1042,1475.93024201305,"velocity_c","velocity w/o coordinates","abundance"
0.1356,833.167513644254,"velocity_c","velocity w/o coordinates","abundance"
0.167,728.274226770357,"velocity_c","velocity w/o coordinates","abundance"
0.1984,825.754222843382,"velocity_c","velocity w/o coordinates","abundance"
0.2298,778.388730823994,"velocity_c","velocity w/o coordinates","abundance"
0.2612,629.997938333838,"velocity_c","velocity w/o coordinates","abundance"
0.2926,725.1277662913,"velocity_c","velocity w/o coordinates","abundance"
0.324,985.184757462254,"velocity_c","velocity w/o coordinates","abundance"
0.3554,692.471264432978,"velocity_c","velocity w/o coordinates","abundance"
0.3868,632.376402394639,"velocity_c","velocity w/o coordinates","abundance"
0.4182,681.587877693,"velocity_c","velocity w/o coordinates","abundance"
0.4496,771.832172048313,"velocity_c","velocity w/o coordinates","abundance"
0.481,476.219471419299,"velocity_c","velocity w/o coordinates","abundance"
0.5124,490.106992617801,"velocity_c","velocity w/o coordinates","abundance"
0.5438,425.345642656088,"velocity_c","velocity w/o coordinates","abundance"
0.5752,445.694380861742,"velocity_c","velocity w/o coordinates","abundance"
0.6066,459.675536756162,"velocity_c","velocity w/o coordinates","abundance"
0.638,583.391937773537,"velocity_c","velocity w/o coordinates","abundance"
0.6694,320.955030502545,"velocity_c","velocity w/o coordinates","abundance"
0.7008,288.150913746269,"velocity_c","velocity w/o coordinates","abundance"
0.7322,305.607104209838,"velocity_c","velocity w/o coordinates","abundance"
0.7636,336.697294449917,"velocity_c","velocity w/o coordinates","abundance"
0.795,334.538302143415,"velocity_c","velocity w/o coordinates","abundance"
0.8264,407.998615708616,"velocity_c","velocity w/o coordinates","abundance"
0.8578,283.965645467793,"velocity_c","velocity w/o coordinates","abundance"
0.8892,281.459217035108,"velocity_c","velocity w/o coordinates","abundance"
0.9206,316.695685176938,"velocity_c","velocity w/o coordinates","abundance"
0.952,298.983139763276,"velocity_c","velocity w/o coordinates","abundance"
0.9834,300.729074708841,"velocity_c","velocity w/o coordinates","abundance"
1.0148,226.080901791652,"velocity_c","velocity w/o coordinates","abundance"
1.0462,240.108198458398,"velocity_c","velocity w/o coordinates","abundance"
1.0776,266.575435433123,"velocity_c","velocity w/o coordinates","abundance"
1.109,275.542061803518,"velocity_c","velocity w/o coordinates","abundance"
1.1404,274.035102415968,"velocity_c","velocity w/o coordinates","abundance"
1.1718,253.331267187993,"velocity_c","velocity w/o coordinates","abundance"
1.2032,237.445027838151,"velocity_c","velocity w/o coordinates","abundance"
1.2346,238.021737020325,"velocity_c","velocity w/o coordinates","abundance"
1.266,233.093916602709,"velocity_c","velocity w/o coordinates","abundance"
1.2974,94.7324381062278,"velocity_c","velocity w/o coordinates","abundance"
1.3288,56.6037074448886,"velocity_c","velocity w/o coordinates","abundance"
1.3602,52.2124066783322,"velocity_c","velocity w/o coordinates","abundance"
1.3916,52.2124066783322,"velocity_c","velocity w/o coordinates","abundance"
1.423,50.7498951918549,"velocity_c","velocity w/o coordinates","abundance"
1.4544,50.7498951918549,"velocity_c","velocity w/o coordinates","abundance"
1.4858,64.0543911632288,"velocity_c","velocity w/o coordinates","abundance"
1.5172,64.0543911632288,"velocity_c","velocity w/o coordinates","abundance"
1.5486,64.0543911632288,"velocity_c","velocity w/o coordinates","abundance"
1.58,104.397005663978,"velocity_c","velocity w/o coordinates","abundance"
