"ox_after","yhat","predictors","model","index"
8.05,0.526062253868248,"ox_after","all predictors w/ coordinates","k_index"
8.37823529411765,0.526062253868248,"ox_after","all predictors w/ coordinates","k_index"
8.70647058823529,0.526062253868248,"ox_after","all predictors w/ coordinates","k_index"
9.03470588235294,0.526062253868248,"ox_after","all predictors w/ coordinates","k_index"
9.36294117647059,0.525015413070911,"ox_after","all predictors w/ coordinates","k_index"
9.69117647058824,0.524789993575806,"ox_after","all predictors w/ coordinates","k_index"
10.0194117647059,0.524744441445385,"ox_after","all predictors w/ coordinates","k_index"
10.3476470588235,0.524744441445385,"ox_after","all predictors w/ coordinates","k_index"
10.6758823529412,0.524771646589529,"ox_after","all predictors w/ coordinates","k_index"
11.0041176470588,0.525295775167979,"ox_after","all predictors w/ coordinates","k_index"
11.3323529411765,0.527274251704182,"ox_after","all predictors w/ coordinates","k_index"
11.6605882352941,0.526566099328082,"ox_after","all predictors w/ coordinates","k_index"
11.9888235294118,0.526771482216643,"ox_after","all predictors w/ coordinates","k_index"
12.3170588235294,0.53048878115155,"ox_after","all predictors w/ coordinates","k_index"
12.6452941176471,0.533655451660223,"ox_after","all predictors w/ coordinates","k_index"
12.9735294117647,0.534484344896568,"ox_after","all predictors w/ coordinates","k_index"
13.3017647058824,0.538222853017466,"ox_after","all predictors w/ coordinates","k_index"
13.63,0.541085073414094,"ox_after","all predictors w/ coordinates","k_index"
