"velocity","yhat","predictors","model","index"
0.01,0.553360164165497,"velocity_c","velocity w/o coordinates","k_index"
0.0414,0.579108715057373,"velocity_c","velocity w/o coordinates","k_index"
0.0728,0.520269393920898,"velocity_c","velocity w/o coordinates","k_index"
0.1042,0.577087819576263,"velocity_c","velocity w/o coordinates","k_index"
0.1356,0.549153029918671,"velocity_c","velocity w/o coordinates","k_index"
0.167,0.613295555114746,"velocity_c","velocity w/o coordinates","k_index"
0.1984,0.489055216312408,"velocity_c","velocity w/o coordinates","k_index"
0.2298,0.491315394639969,"velocity_c","velocity w/o coordinates","k_index"
0.2612,0.453918635845184,"velocity_c","velocity w/o coordinates","k_index"
0.2926,0.493540585041046,"velocity_c","velocity w/o coordinates","k_index"
0.324,0.530435740947723,"velocity_c","velocity w/o coordinates","k_index"
0.3554,0.478146195411682,"velocity_c","velocity w/o coordinates","k_index"
0.3868,0.49928480386734,"velocity_c","velocity w/o coordinates","k_index"
0.4182,0.578032851219177,"velocity_c","velocity w/o coordinates","k_index"
0.4496,0.532143414020538,"velocity_c","velocity w/o coordinates","k_index"
0.481,0.495163559913635,"velocity_c","velocity w/o coordinates","k_index"
0.5124,0.582009792327881,"velocity_c","velocity w/o coordinates","k_index"
0.5438,0.573490738868713,"velocity_c","velocity w/o coordinates","k_index"
0.5752,0.524973750114441,"velocity_c","velocity w/o coordinates","k_index"
0.6066,0.538991034030914,"velocity_c","velocity w/o coordinates","k_index"
0.638,0.575480461120605,"velocity_c","velocity w/o coordinates","k_index"
0.6694,0.397929221391678,"velocity_c","velocity w/o coordinates","k_index"
0.7008,0.400591164827347,"velocity_c","velocity w/o coordinates","k_index"
0.7322,0.404391437768936,"velocity_c","velocity w/o coordinates","k_index"
0.7636,0.454561024904251,"velocity_c","velocity w/o coordinates","k_index"
0.795,0.434191733598709,"velocity_c","velocity w/o coordinates","k_index"
0.8264,0.585338950157166,"velocity_c","velocity w/o coordinates","k_index"
0.8578,0.52342027425766,"velocity_c","velocity w/o coordinates","k_index"
0.8892,0.482956618070602,"velocity_c","velocity w/o coordinates","k_index"
0.9206,0.594824135303497,"velocity_c","velocity w/o coordinates","k_index"
0.952,0.508256077766418,"velocity_c","velocity w/o coordinates","k_index"
0.9834,0.505939900875092,"velocity_c","velocity w/o coordinates","k_index"
1.0148,0.501766800880432,"velocity_c","velocity w/o coordinates","k_index"
1.0462,0.624091029167175,"velocity_c","velocity w/o coordinates","k_index"
1.0776,0.671845316886902,"velocity_c","velocity w/o coordinates","k_index"
1.109,0.671980440616608,"velocity_c","velocity w/o coordinates","k_index"
1.1404,0.593016862869263,"velocity_c","velocity w/o coordinates","k_index"
1.1718,0.552943348884583,"velocity_c","velocity w/o coordinates","k_index"
1.2032,0.558856248855591,"velocity_c","velocity w/o coordinates","k_index"
1.2346,0.587179481983185,"velocity_c","velocity w/o coordinates","k_index"
1.266,0.543687224388123,"velocity_c","velocity w/o coordinates","k_index"
1.2974,0.496941715478897,"velocity_c","velocity w/o coordinates","k_index"
1.3288,0.465308010578156,"velocity_c","velocity w/o coordinates","k_index"
1.3602,0.461512565612793,"velocity_c","velocity w/o coordinates","k_index"
1.3916,0.476446181535721,"velocity_c","velocity w/o coordinates","k_index"
1.423,0.471891552209854,"velocity_c","velocity w/o coordinates","k_index"
1.4544,0.473236173391342,"velocity_c","velocity w/o coordinates","k_index"
1.4858,0.476384431123734,"velocity_c","velocity w/o coordinates","k_index"
1.5172,0.476384431123734,"velocity_c","velocity w/o coordinates","k_index"
1.5486,0.476384431123734,"velocity_c","velocity w/o coordinates","k_index"
1.58,0.54050213098526,"velocity_c","velocity w/o coordinates","k_index"
