"conduct_during","yhat","predictors","model","index"
28.7,2.70383449176639,"conduct_during","all predictors w/o coordinates","shannon_index"
55.1681818181818,2.7000466007158,"conduct_during","all predictors w/o coordinates","shannon_index"
81.6363636363636,2.66951323555351,"conduct_during","all predictors w/o coordinates","shannon_index"
108.104545454545,2.66951323555351,"conduct_during","all predictors w/o coordinates","shannon_index"
134.572727272727,2.65946477168858,"conduct_during","all predictors w/o coordinates","shannon_index"
161.040909090909,2.65946477168858,"conduct_during","all predictors w/o coordinates","shannon_index"
187.509090909091,2.65739019073596,"conduct_during","all predictors w/o coordinates","shannon_index"
213.977272727273,2.65739019073596,"conduct_during","all predictors w/o coordinates","shannon_index"
240.445454545455,2.65920087041603,"conduct_during","all predictors w/o coordinates","shannon_index"
266.913636363636,2.66454425763452,"conduct_during","all predictors w/o coordinates","shannon_index"
293.381818181818,2.66321774356793,"conduct_during","all predictors w/o coordinates","shannon_index"
319.85,2.66828589789971,"conduct_during","all predictors w/o coordinates","shannon_index"
346.318181818182,2.66798652010055,"conduct_during","all predictors w/o coordinates","shannon_index"
372.786363636364,2.66914287424326,"conduct_during","all predictors w/o coordinates","shannon_index"
399.254545454545,2.67365683552672,"conduct_during","all predictors w/o coordinates","shannon_index"
425.722727272727,2.67350989126966,"conduct_during","all predictors w/o coordinates","shannon_index"
452.190909090909,2.67463765756326,"conduct_during","all predictors w/o coordinates","shannon_index"
478.659090909091,2.67256736648143,"conduct_during","all predictors w/o coordinates","shannon_index"
505.127272727273,2.67243668786066,"conduct_during","all predictors w/o coordinates","shannon_index"
531.595454545454,2.67305601188743,"conduct_during","all predictors w/o coordinates","shannon_index"
558.063636363636,2.67314408868556,"conduct_during","all predictors w/o coordinates","shannon_index"
584.531818181818,2.67314408868556,"conduct_during","all predictors w/o coordinates","shannon_index"
611,2.67314408868556,"conduct_during","all predictors w/o coordinates","shannon_index"
