"temp_before","yhat","predictors","model","index"
4,2.53599616817008,"temp_before","all predictors w/ coordinates","shannon_index"
4.29411764705882,2.52866077284134,"temp_before","all predictors w/ coordinates","shannon_index"
4.58823529411765,2.53159979927991,"temp_before","all predictors w/ coordinates","shannon_index"
4.88235294117647,2.53260069427777,"temp_before","all predictors w/ coordinates","shannon_index"
5.17647058823529,2.51174698245906,"temp_before","all predictors w/ coordinates","shannon_index"
5.47058823529412,2.50676131136026,"temp_before","all predictors w/ coordinates","shannon_index"
5.76470588235294,2.50793137517883,"temp_before","all predictors w/ coordinates","shannon_index"
6.05882352941176,2.50788887830159,"temp_before","all predictors w/ coordinates","shannon_index"
6.35294117647059,2.5079390209423,"temp_before","all predictors w/ coordinates","shannon_index"
6.64705882352941,2.50796359831097,"temp_before","all predictors w/ coordinates","shannon_index"
6.94117647058824,2.50850672747741,"temp_before","all predictors w/ coordinates","shannon_index"
7.23529411764706,2.50860073764653,"temp_before","all predictors w/ coordinates","shannon_index"
7.52941176470588,2.50278819126858,"temp_before","all predictors w/ coordinates","shannon_index"
7.82352941176471,2.50158250658967,"temp_before","all predictors w/ coordinates","shannon_index"
8.11764705882353,2.49624421828088,"temp_before","all predictors w/ coordinates","shannon_index"
8.41176470588235,2.48183464930914,"temp_before","all predictors w/ coordinates","shannon_index"
8.70588235294118,2.45348684736702,"temp_before","all predictors w/ coordinates","shannon_index"
9,2.45348684736702,"temp_before","all predictors w/ coordinates","shannon_index"
