"shear_stress","yhat","predictors","model","index"
0.00473974102944019,0.527821494981311,"shear_stress","velocity w/o coordinates","k_index"
2.91200751051435,0.533294957721541,"shear_stress","velocity w/o coordinates","k_index"
5.81927527999926,0.531775418457469,"shear_stress","velocity w/o coordinates","k_index"
8.72654304948417,0.537512595821458,"shear_stress","velocity w/o coordinates","k_index"
11.6338108189691,0.527062206863718,"shear_stress","velocity w/o coordinates","k_index"
14.541078588454,0.527927719714588,"shear_stress","velocity w/o coordinates","k_index"
17.4483463579389,0.542475701278786,"shear_stress","velocity w/o coordinates","k_index"
20.3556141274238,0.545251141003864,"shear_stress","velocity w/o coordinates","k_index"
23.2628818969087,0.538593927657668,"shear_stress","velocity w/o coordinates","k_index"
26.1701496663936,0.543076342892048,"shear_stress","velocity w/o coordinates","k_index"
29.0774174358785,0.546942447960364,"shear_stress","velocity w/o coordinates","k_index"
31.9846852053635,0.546901597177616,"shear_stress","velocity w/o coordinates","k_index"
34.8919529748484,0.54815290365541,"shear_stress","velocity w/o coordinates","k_index"
37.7992207443333,0.548130617878816,"shear_stress","velocity w/o coordinates","k_index"
40.7064885138182,0.548052594065176,"shear_stress","velocity w/o coordinates","k_index"
43.6137562833031,0.548513365404233,"shear_stress","velocity w/o coordinates","k_index"
46.521024052788,0.55174909771201,"shear_stress","velocity w/o coordinates","k_index"
49.4282918222729,0.552874005360486,"shear_stress","velocity w/o coordinates","k_index"
52.3355595917578,0.553854946214392,"shear_stress","velocity w/o coordinates","k_index"
55.2428273612427,0.558782625358565,"shear_stress","velocity w/o coordinates","k_index"
58.1500951307277,0.562215440576173,"shear_stress","velocity w/o coordinates","k_index"
61.0573629002126,0.562995523877493,"shear_stress","velocity w/o coordinates","k_index"
63.9646306696975,0.565595151816681,"shear_stress","velocity w/o coordinates","k_index"
66.8718984391824,0.565955410455733,"shear_stress","velocity w/o coordinates","k_index"
69.7791662086673,0.56739669890603,"shear_stress","velocity w/o coordinates","k_index"
72.6864339781522,0.567259504887334,"shear_stress","velocity w/o coordinates","k_index"
75.5937017476371,0.56789095306485,"shear_stress","velocity w/o coordinates","k_index"
78.500969517122,0.56789095306485,"shear_stress","velocity w/o coordinates","k_index"
81.4082372866069,0.567811680407406,"shear_stress","velocity w/o coordinates","k_index"
84.3155050560919,0.567608100483073,"shear_stress","velocity w/o coordinates","k_index"
87.2227728255768,0.567608100483073,"shear_stress","velocity w/o coordinates","k_index"
90.1300405950617,0.567254218514057,"shear_stress","velocity w/o coordinates","k_index"
93.0373083645466,0.568048600399601,"shear_stress","velocity w/o coordinates","k_index"
95.9445761340315,0.568134204750246,"shear_stress","velocity w/o coordinates","k_index"
98.8518439035164,0.568114903396855,"shear_stress","velocity w/o coordinates","k_index"
101.759111673001,0.567732824638252,"shear_stress","velocity w/o coordinates","k_index"
104.666379442486,0.567490395166611,"shear_stress","velocity w/o coordinates","k_index"
107.573647211971,0.567826900092479,"shear_stress","velocity w/o coordinates","k_index"
110.480914981456,0.568310362315919,"shear_stress","velocity w/o coordinates","k_index"
113.388182750941,0.568722444759861,"shear_stress","velocity w/o coordinates","k_index"
116.295450520426,0.569381375364918,"shear_stress","velocity w/o coordinates","k_index"
119.202718289911,0.569891099319117,"shear_stress","velocity w/o coordinates","k_index"
122.109986059396,0.569845941404784,"shear_stress","velocity w/o coordinates","k_index"
125.017253828881,0.570444539813838,"shear_stress","velocity w/o coordinates","k_index"
127.924521598366,0.570444539813838,"shear_stress","velocity w/o coordinates","k_index"
130.83178936785,0.570815937474988,"shear_stress","velocity w/o coordinates","k_index"
133.739057137335,0.570815937474988,"shear_stress","velocity w/o coordinates","k_index"
136.64632490682,0.57094273400086,"shear_stress","velocity w/o coordinates","k_index"
139.553592676305,0.571709524233409,"shear_stress","velocity w/o coordinates","k_index"
142.46086044579,0.571709524233409,"shear_stress","velocity w/o coordinates","k_index"
145.368128215275,0.571709524233409,"shear_stress","velocity w/o coordinates","k_index"
