"velocity","yhat","predictors","model","index"
0.01,2.47029638290405,"velocity_c","velocity w/o coordinates","shannon index"
0.0478,2.75427842140198,"velocity_c","velocity w/o coordinates","shannon index"
0.0856,2.21187663078308,"velocity_c","velocity w/o coordinates","shannon index"
0.1234,2.79196166992188,"velocity_c","velocity w/o coordinates","shannon index"
0.1612,3.20480108261108,"velocity_c","velocity w/o coordinates","shannon index"
0.199,2.26906871795654,"velocity_c","velocity w/o coordinates","shannon index"
0.2368,3.12483596801758,"velocity_c","velocity w/o coordinates","shannon index"
0.2746,2.66832304000854,"velocity_c","velocity w/o coordinates","shannon index"
0.3124,2.30529546737671,"velocity_c","velocity w/o coordinates","shannon index"
0.3502,2.09389066696167,"velocity_c","velocity w/o coordinates","shannon index"
0.388,2.56460618972778,"velocity_c","velocity w/o coordinates","shannon index"
0.4258,2.78197407722473,"velocity_c","velocity w/o coordinates","shannon index"
0.4636,2.66326951980591,"velocity_c","velocity w/o coordinates","shannon index"
0.5014,2.73910617828369,"velocity_c","velocity w/o coordinates","shannon index"
0.5392,3.0214478969574,"velocity_c","velocity w/o coordinates","shannon index"
0.577,2.74408411979675,"velocity_c","velocity w/o coordinates","shannon index"
0.6148,2.41421675682068,"velocity_c","velocity w/o coordinates","shannon index"
0.6526,2.20815515518188,"velocity_c","velocity w/o coordinates","shannon index"
0.6904,2.83708024024963,"velocity_c","velocity w/o coordinates","shannon index"
0.7282,2.42995762825012,"velocity_c","velocity w/o coordinates","shannon index"
0.766,3.07663321495056,"velocity_c","velocity w/o coordinates","shannon index"
0.8038,2.86713027954102,"velocity_c","velocity w/o coordinates","shannon index"
0.8416,2.87887787818909,"velocity_c","velocity w/o coordinates","shannon index"
0.8794,2.88207578659058,"velocity_c","velocity w/o coordinates","shannon index"
0.9172,2.16575384140015,"velocity_c","velocity w/o coordinates","shannon index"
0.955,2.78834891319275,"velocity_c","velocity w/o coordinates","shannon index"
0.9928,2.62485480308533,"velocity_c","velocity w/o coordinates","shannon index"
1.0306,2.96801614761353,"velocity_c","velocity w/o coordinates","shannon index"
1.0684,2.90681862831116,"velocity_c","velocity w/o coordinates","shannon index"
1.1062,3.44807004928589,"velocity_c","velocity w/o coordinates","shannon index"
1.144,3.34735655784607,"velocity_c","velocity w/o coordinates","shannon index"
1.1818,2.42770338058472,"velocity_c","velocity w/o coordinates","shannon index"
1.2196,2.9312949180603,"velocity_c","velocity w/o coordinates","shannon index"
1.2574,3.02652478218079,"velocity_c","velocity w/o coordinates","shannon index"
1.2952,2.83243441581726,"velocity_c","velocity w/o coordinates","shannon index"
1.333,3.12905931472778,"velocity_c","velocity w/o coordinates","shannon index"
1.3708,3.46361327171326,"velocity_c","velocity w/o coordinates","shannon index"
1.4086,3.09339690208435,"velocity_c","velocity w/o coordinates","shannon index"
1.4464,3.6219437122345,"velocity_c","velocity w/o coordinates","shannon index"
1.4842,3.64704251289368,"velocity_c","velocity w/o coordinates","shannon index"
1.522,2.90107607841492,"velocity_c","velocity w/o coordinates","shannon index"
1.5598,3.16912841796875,"velocity_c","velocity w/o coordinates","shannon index"
1.5976,3.29046583175659,"velocity_c","velocity w/o coordinates","shannon index"
1.6354,1.37248384952545,"velocity_c","velocity w/o coordinates","shannon index"
1.6732,1.37248384952545,"velocity_c","velocity w/o coordinates","shannon index"
1.711,1.37248384952545,"velocity_c","velocity w/o coordinates","shannon index"
1.7488,1.37248384952545,"velocity_c","velocity w/o coordinates","shannon index"
1.7866,2.24847364425659,"velocity_c","velocity w/o coordinates","shannon index"
1.8244,2.24847364425659,"velocity_c","velocity w/o coordinates","shannon index"
1.8622,2.24847364425659,"velocity_c","velocity w/o coordinates","shannon index"
1.9,2.24847364425659,"velocity_c","velocity w/o coordinates","shannon index"
