"velocity","yhat","predictors","model","index"
0.01,0.235517485352689,"velocity","v + wd w/o coordinates","rel_abundance"
0.0414,0.221175258074344,"velocity","v + wd w/o coordinates","rel_abundance"
0.0728,0.217288967324031,"velocity","v + wd w/o coordinates","rel_abundance"
0.1042,0.216276056299902,"velocity","v + wd w/o coordinates","rel_abundance"
0.1356,0.20632580744922,"velocity","v + wd w/o coordinates","rel_abundance"
0.167,0.203278888826518,"velocity","v + wd w/o coordinates","rel_abundance"
0.1984,0.203014852324247,"velocity","v + wd w/o coordinates","rel_abundance"
0.2298,0.203590823050985,"velocity","v + wd w/o coordinates","rel_abundance"
0.2612,0.204170456663619,"velocity","v + wd w/o coordinates","rel_abundance"
0.2926,0.210375205952813,"velocity","v + wd w/o coordinates","rel_abundance"
0.324,0.211241802970066,"velocity","v + wd w/o coordinates","rel_abundance"
0.3554,0.206980113936007,"velocity","v + wd w/o coordinates","rel_abundance"
0.3868,0.204703860436824,"velocity","v + wd w/o coordinates","rel_abundance"
0.4182,0.204386579091407,"velocity","v + wd w/o coordinates","rel_abundance"
0.4496,0.206664840179267,"velocity","v + wd w/o coordinates","rel_abundance"
0.481,0.207089012326166,"velocity","v + wd w/o coordinates","rel_abundance"
0.5124,0.208200733424124,"velocity","v + wd w/o coordinates","rel_abundance"
0.5438,0.204778607113398,"velocity","v + wd w/o coordinates","rel_abundance"
0.5752,0.202429186454157,"velocity","v + wd w/o coordinates","rel_abundance"
0.6066,0.199444492390207,"velocity","v + wd w/o coordinates","rel_abundance"
0.638,0.194909719692546,"velocity","v + wd w/o coordinates","rel_abundance"
0.6694,0.190466836216988,"velocity","v + wd w/o coordinates","rel_abundance"
0.7008,0.186648986409811,"velocity","v + wd w/o coordinates","rel_abundance"
0.7322,0.187135457235479,"velocity","v + wd w/o coordinates","rel_abundance"
0.7636,0.187775576472382,"velocity","v + wd w/o coordinates","rel_abundance"
0.795,0.190026929668596,"velocity","v + wd w/o coordinates","rel_abundance"
0.8264,0.194180504925672,"velocity","v + wd w/o coordinates","rel_abundance"
0.8578,0.194157878897638,"velocity","v + wd w/o coordinates","rel_abundance"
0.8892,0.194376924742217,"velocity","v + wd w/o coordinates","rel_abundance"
0.9206,0.196719083122964,"velocity","v + wd w/o coordinates","rel_abundance"
0.952,0.196269402453253,"velocity","v + wd w/o coordinates","rel_abundance"
0.9834,0.196169223168737,"velocity","v + wd w/o coordinates","rel_abundance"
1.0148,0.196410730584533,"velocity","v + wd w/o coordinates","rel_abundance"
1.0462,0.197894685617432,"velocity","v + wd w/o coordinates","rel_abundance"
1.0776,0.198369489058962,"velocity","v + wd w/o coordinates","rel_abundance"
1.109,0.198833692505948,"velocity","v + wd w/o coordinates","rel_abundance"
1.1404,0.198855963236493,"velocity","v + wd w/o coordinates","rel_abundance"
1.1718,0.197987097899253,"velocity","v + wd w/o coordinates","rel_abundance"
1.2032,0.197806420992911,"velocity","v + wd w/o coordinates","rel_abundance"
1.2346,0.198362176223844,"velocity","v + wd w/o coordinates","rel_abundance"
1.266,0.197704779741041,"velocity","v + wd w/o coordinates","rel_abundance"
1.2974,0.197138656687488,"velocity","v + wd w/o coordinates","rel_abundance"
1.3288,0.195608756667129,"velocity","v + wd w/o coordinates","rel_abundance"
1.3602,0.195564272942282,"velocity","v + wd w/o coordinates","rel_abundance"
1.3916,0.195564272942282,"velocity","v + wd w/o coordinates","rel_abundance"
1.423,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
1.4544,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
1.4858,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
1.5172,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
1.5486,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
1.58,0.195237722278684,"velocity","v + wd w/o coordinates","rel_abundance"
