"stream_power","yhat","predictors","model","index"
9.70518401266324e-05,804.933845996857,"stream_power","velocity w/ coordinates","abundance"
4.59372796240602,746.413940814358,"stream_power","velocity w/ coordinates","abundance"
9.18735887297192,758.682392347742,"stream_power","velocity w/ coordinates","abundance"
13.7809897835378,752.615598508605,"stream_power","velocity w/ coordinates","abundance"
18.3746206941037,758.684095051985,"stream_power","velocity w/ coordinates","abundance"
22.9682516046696,759.078549528563,"stream_power","velocity w/ coordinates","abundance"
27.5618825152355,758.209381602429,"stream_power","velocity w/ coordinates","abundance"
32.1555134258014,837.362860386018,"stream_power","velocity w/ coordinates","abundance"
36.7491443363673,837.268338117335,"stream_power","velocity w/ coordinates","abundance"
41.3427752469332,837.268338117335,"stream_power","velocity w/ coordinates","abundance"
45.9364061574991,837.268338117335,"stream_power","velocity w/ coordinates","abundance"
50.530037068065,837.268338117335,"stream_power","velocity w/ coordinates","abundance"
55.1236679786309,837.268338117335,"stream_power","velocity w/ coordinates","abundance"
59.7172988891968,837.082672184264,"stream_power","velocity w/ coordinates","abundance"
64.3109297997627,837.07917756063,"stream_power","velocity w/ coordinates","abundance"
68.9045607103286,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
73.4981916208945,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
78.0918225314604,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
82.6854534420263,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
87.2790843525922,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
91.8727152631581,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
96.466346173724,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
101.05997708429,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
105.653607994856,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
110.247238905422,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
114.840869815988,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
119.434500726553,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
124.028131637119,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
128.621762547685,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
133.215393458251,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
137.809024368817,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
142.402655279383,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
146.996286189949,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
151.589917100515,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
156.183548011081,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
160.777178921647,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
165.370809832212,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
169.964440742778,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
174.558071653344,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
179.15170256391,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
183.745333474476,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
188.338964385042,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
192.932595295608,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
197.526226206174,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
202.11985711674,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
206.713488027306,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
211.307118937871,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
215.900749848437,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
220.494380759003,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
225.088011669569,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
229.681642580135,896.552403909189,"stream_power","velocity w/ coordinates","abundance"
