"ox_after","yhat","predictors","model","index"
8.05,2.50385889504652,"ox_after","all predictors w/ coordinates","shannon_index"
8.37823529411765,2.50385889504652,"ox_after","all predictors w/ coordinates","shannon_index"
8.70647058823529,2.50385889504652,"ox_after","all predictors w/ coordinates","shannon_index"
9.03470588235294,2.50385889504652,"ox_after","all predictors w/ coordinates","shannon_index"
9.36294117647059,2.50368795514684,"ox_after","all predictors w/ coordinates","shannon_index"
9.69117647058824,2.50265291499928,"ox_after","all predictors w/ coordinates","shannon_index"
10.0194117647059,2.50222108549383,"ox_after","all predictors w/ coordinates","shannon_index"
10.3476470588235,2.50222108549383,"ox_after","all predictors w/ coordinates","shannon_index"
10.6758823529412,2.49953027617282,"ox_after","all predictors w/ coordinates","shannon_index"
11.0041176470588,2.50489566775397,"ox_after","all predictors w/ coordinates","shannon_index"
11.3323529411765,2.50271300575651,"ox_after","all predictors w/ coordinates","shannon_index"
11.6605882352941,2.49720728043327,"ox_after","all predictors w/ coordinates","shannon_index"
11.9888235294118,2.49422171494714,"ox_after","all predictors w/ coordinates","shannon_index"
12.3170588235294,2.49632393581718,"ox_after","all predictors w/ coordinates","shannon_index"
12.6452941176471,2.50074438869915,"ox_after","all predictors w/ coordinates","shannon_index"
12.9735294117647,2.50449804664283,"ox_after","all predictors w/ coordinates","shannon_index"
13.3017647058824,2.5182694448603,"ox_after","all predictors w/ coordinates","shannon_index"
13.63,2.52822187523704,"ox_after","all predictors w/ coordinates","shannon_index"
