"cat_velocity","yhat","predictors","model","index"
1,2.51227454849006,"cat_velocity","sampling w/ coordinates","shannon_index"
2,2.51227454849006,"cat_velocity","sampling w/ coordinates","shannon_index"
3,2.51227454849006,"cat_velocity","sampling w/ coordinates","shannon_index"
4,2.49513359706853,"cat_velocity","sampling w/ coordinates","shannon_index"
5,2.53698424354338,"cat_velocity","sampling w/ coordinates","shannon_index"
