"clog_3_class_int","yhat","predictors","model","index"
0,772.353560019841,"clog_3_class","all predictors w/ coordinates","abundance"
1,744.140238414903,"clog_3_class","all predictors w/ coordinates","abundance"
2,727.036646593915,"clog_3_class","all predictors w/ coordinates","abundance"
